location,origin_date,target_date,output_type_id,value,output_type,target
Fresno,2024-08-15,2024-08-31,0,0.036,cdf,WNV cases
Fresno,2024-08-15,2024-08-31,1,0.216,cdf,WNV cases
Fresno,2024-08-15,2024-08-31,2,0.445,cdf,WNV cases
Fresno,2024-08-15,2024-08-31,3,0.598,cdf,WNV cases
Fresno,2024-08-15,2024-08-31,4,0.706,cdf,WNV cases
Fresno,2024-08-15,2024-08-31,5,0.787,cdf,WNV cases
Fresno,2024-08-15,2024-08-31,6,0.841,cdf,WNV cases
Fresno,2024-08-15,2024-08-31,8,0.904,cdf,WNV cases
Fresno,2024-08-15,2024-08-31,10,0.939,cdf,WNV cases
Fresno,2024-08-15,2024-08-31,15,0.98,cdf,WNV cases
Fresno,2024-08-15,2024-08-31,200,1,cdf,WNV cases
Fresno,2024-08-15,2024-09-30,0,0.032,cdf,WNV cases
Fresno,2024-08-15,2024-09-30,1,0.339,cdf,WNV cases
Fresno,2024-08-15,2024-09-30,2,0.567,cdf,WNV cases
Fresno,2024-08-15,2024-09-30,3,0.706,cdf,WNV cases
Fresno,2024-08-15,2024-09-30,4,0.799,cdf,WNV cases
Fresno,2024-08-15,2024-09-30,5,0.859,cdf,WNV cases
Fresno,2024-08-15,2024-09-30,6,0.894,cdf,WNV cases
Fresno,2024-08-15,2024-09-30,8,0.942,cdf,WNV cases
Fresno,2024-08-15,2024-09-30,10,0.973,cdf,WNV cases
Fresno,2024-08-15,2024-09-30,15,0.993,cdf,WNV cases
Fresno,2024-08-15,2024-09-30,200,1,cdf,WNV cases
Fresno,2024-08-15,2024-10-31,0,0.343,cdf,WNV cases
Fresno,2024-08-15,2024-10-31,1,0.742,cdf,WNV cases
Fresno,2024-08-15,2024-10-31,2,0.89,cdf,WNV cases
Fresno,2024-08-15,2024-10-31,3,0.942,cdf,WNV cases
Fresno,2024-08-15,2024-10-31,4,0.962,cdf,WNV cases
Fresno,2024-08-15,2024-10-31,5,0.969,cdf,WNV cases
Fresno,2024-08-15,2024-10-31,6,0.978,cdf,WNV cases
Fresno,2024-08-15,2024-10-31,8,0.993,cdf,WNV cases
Fresno,2024-08-15,2024-10-31,10,0.997,cdf,WNV cases
Fresno,2024-08-15,2024-10-31,15,0.999,cdf,WNV cases
Fresno,2024-08-15,2024-10-31,200,1,cdf,WNV cases
Fresno,2024-08-15,2024-11-30,0,0.892,cdf,WNV cases
Fresno,2024-08-15,2024-11-30,1,0.976,cdf,WNV cases
Fresno,2024-08-15,2024-11-30,2,0.994,cdf,WNV cases
Fresno,2024-08-15,2024-11-30,3,0.996,cdf,WNV cases
Fresno,2024-08-15,2024-11-30,4,0.998,cdf,WNV cases
Fresno,2024-08-15,2024-11-30,5,1,cdf,WNV cases
Fresno,2024-08-15,2024-11-30,6,1,cdf,WNV cases
Fresno,2024-08-15,2024-11-30,8,1,cdf,WNV cases
Fresno,2024-08-15,2024-11-30,10,1,cdf,WNV cases
Fresno,2024-08-15,2024-11-30,15,1,cdf,WNV cases
Fresno,2024-08-15,2024-11-30,200,1,cdf,WNV cases
Fresno,2024-08-15,2024-12-31,0,0.929,cdf,WNV cases
Fresno,2024-08-15,2024-12-31,1,0.983,cdf,WNV cases
Fresno,2024-08-15,2024-12-31,2,0.994,cdf,WNV cases
Fresno,2024-08-15,2024-12-31,3,0.995,cdf,WNV cases
Fresno,2024-08-15,2024-12-31,4,0.998,cdf,WNV cases
Fresno,2024-08-15,2024-12-31,5,0.998,cdf,WNV cases
Fresno,2024-08-15,2024-12-31,6,0.999,cdf,WNV cases
Fresno,2024-08-15,2024-12-31,8,1,cdf,WNV cases
Fresno,2024-08-15,2024-12-31,10,1,cdf,WNV cases
Fresno,2024-08-15,2024-12-31,15,1,cdf,WNV cases
Fresno,2024-08-15,2024-12-31,200,1,cdf,WNV cases
Kern,2024-08-15,2024-08-31,0,0.092,cdf,WNV cases
Kern,2024-08-15,2024-08-31,1,0.122,cdf,WNV cases
Kern,2024-08-15,2024-08-31,2,0.163,cdf,WNV cases
Kern,2024-08-15,2024-08-31,3,0.195,cdf,WNV cases
Kern,2024-08-15,2024-08-31,4,0.223,cdf,WNV cases
Kern,2024-08-15,2024-08-31,5,0.256,cdf,WNV cases
Kern,2024-08-15,2024-08-31,6,0.284,cdf,WNV cases
Kern,2024-08-15,2024-08-31,8,0.334,cdf,WNV cases
Kern,2024-08-15,2024-08-31,10,0.379,cdf,WNV cases
