location,origin_date,target_date,output_type_id,value,output_type,target
Merced,2024-08-31,2024-09-30,0,0.73697,cdf,WNV cases
Merced,2024-08-31,2024-09-30,1,0.73697,cdf,WNV cases
Merced,2024-08-31,2024-09-30,2,0.73697,cdf,WNV cases
Merced,2024-08-31,2024-09-30,3,0.73697,cdf,WNV cases
Merced,2024-08-31,2024-09-30,4,0.89083,cdf,WNV cases
Merced,2024-08-31,2024-09-30,5,0.89083,cdf,WNV cases
Merced,2024-08-31,2024-09-30,6,0.89083,cdf,WNV cases
Merced,2024-08-31,2024-09-30,8,0.94955,cdf,WNV cases
Merced,2024-08-31,2024-09-30,10,0.94955,cdf,WNV cases
Merced,2024-08-31,2024-09-30,15,0.98753,cdf,WNV cases
Merced,2024-08-31,2024-09-30,200,1.0,cdf,WNV cases
Placer,2024-08-31,2024-09-30,0,0.8239,cdf,WNV cases
Placer,2024-08-31,2024-09-30,1,0.8239,cdf,WNV cases
Placer,2024-08-31,2024-09-30,2,0.8239,cdf,WNV cases
Placer,2024-08-31,2024-09-30,3,0.94838,cdf,WNV cases
Placer,2024-08-31,2024-09-30,4,0.94838,cdf,WNV cases
Placer,2024-08-31,2024-09-30,5,0.9828,cdf,WNV cases
Placer,2024-08-31,2024-09-30,6,0.9828,cdf,WNV cases
Placer,2024-08-31,2024-09-30,8,0.99385,cdf,WNV cases
Placer,2024-08-31,2024-09-30,10,0.99769,cdf,WNV cases
Placer,2024-08-31,2024-09-30,15,0.99965,cdf,WNV cases
Placer,2024-08-31,2024-09-30,200,1.0,cdf,WNV cases
Fresno,2024-08-31,2024-09-30,0,0.63562,cdf,WNV cases
Fresno,2024-08-31,2024-09-30,1,0.80341,cdf,WNV cases
Fresno,2024-08-31,2024-09-30,2,0.884,cdf,WNV cases
Fresno,2024-08-31,2024-09-30,3,0.92853,cdf,WNV cases
Fresno,2024-08-31,2024-09-30,4,0.95474,cdf,WNV cases
Fresno,2024-08-31,2024-09-30,5,0.97083,cdf,WNV cases
Fresno,2024-08-31,2024-09-30,6,0.98096,cdf,WNV cases
Fresno,2024-08-31,2024-09-30,8,0.99161,cdf,WNV cases
Fresno,2024-08-31,2024-09-30,10,0.99619,cdf,WNV cases
Fresno,2024-08-31,2024-09-30,15,0.99941,cdf,WNV cases
Fresno,2024-08-31,2024-09-30,200,1.0,cdf,WNV cases
Riverside,2024-08-31,2024-09-30,0,0.76629,cdf,WNV cases
Riverside,2024-08-31,2024-09-30,1,0.96336,cdf,WNV cases
Riverside,2024-08-31,2024-09-30,2,0.99257,cdf,WNV cases
Riverside,2024-08-31,2024-09-30,3,0.99919,cdf,WNV cases
Riverside,2024-08-31,2024-09-30,4,0.9998,cdf,WNV cases
Riverside,2024-08-31,2024-09-30,5,0.99997,cdf,WNV cases
Riverside,2024-08-31,2024-09-30,6,0.99999,cdf,WNV cases
Riverside,2024-08-31,2024-09-30,8,1.0,cdf,WNV cases
Riverside,2024-08-31,2024-09-30,10,1.0,cdf,WNV cases
Riverside,2024-08-31,2024-09-30,15,1.0,cdf,WNV cases
Riverside,2024-08-31,2024-09-30,200,1.0,cdf,WNV cases
San Joaquin,2024-08-31,2024-09-30,0,0.70477,cdf,WNV cases
San Joaquin,2024-08-31,2024-09-30,1,0.70477,cdf,WNV cases
San Joaquin,2024-08-31,2024-09-30,2,0.86552,cdf,WNV cases
San Joaquin,2024-08-31,2024-09-30,3,0.93204,cdf,WNV cases
San Joaquin,2024-08-31,2024-09-30,4,0.96391,cdf,WNV cases
San Joaquin,2024-08-31,2024-09-30,5,0.96391,cdf,WNV cases
San Joaquin,2024-08-31,2024-09-30,6,0.98022,cdf,WNV cases
San Joaquin,2024-08-31,2024-09-30,8,0.9937,cdf,WNV cases
San Joaquin,2024-08-31,2024-09-30,10,0.99634,cdf,WNV cases
San Joaquin,2024-08-31,2024-09-30,15,0.99955,cdf,WNV cases
San Joaquin,2024-08-31,2024-09-30,200,1.0,cdf,WNV cases
San Bernardino,2024-08-31,2024-09-30,0,0.46679,cdf,WNV cases
San Bernardino,2024-08-31,2024-09-30,1,0.7114,cdf,WNV cases
San Bernardino,2024-08-31,2024-09-30,2,0.81973,cdf,WNV cases
San Bernardino,2024-08-31,2024-09-30,3,0.88128,cdf,WNV cases
San Bernardino,2024-08-31,2024-09-30,4,0.91946,cdf,WNV cases
San Bernardino,2024-08-31,2024-09-30,5,0.94429,cdf,WNV cases
San Bernardino,2024-08-31,2024-09-30,6,0.96714,cdf,WNV cases
San Bernardino,2024-08-31,2024-09-30,8,0.98316,cdf,WNV cases
San Bernardino,2024-08-31,2024-09-30,10,0.99111,cdf,WNV cases
San Bernardino,2024-08-31,2024-09-30,15,0.99832,cdf,WNV cases
San Bernardino,2024-08-31,2024-09-30,200,1.0,cdf,WNV cases
Stanislaus,2024-08-31,2024-09-30,0,0.79558,cdf,WNV cases
Stanislaus,2024-08-31,2024-09-30,1,0.79558,cdf,WNV cases
Stanislaus,2024-08-31,2024-09-30,2,0.93184,cdf,WNV cases
Stanislaus,2024-08-31,2024-09-30,3,0.93184,cdf,WNV cases
Stanislaus,2024-08-31,2024-09-30,4,0.97442,cdf,WNV cases
Stanislaus,2024-08-31,2024-09-30,5,0.97442,cdf,WNV cases
Stanislaus,2024-08-31,2024-09-30,6,0.98982,cdf,WNV cases
Stanislaus,2024-08-31,2024-09-30,8,0.99581,cdf,WNV cases
Stanislaus,2024-08-31,2024-09-30,10,0.99824,cdf,WNV cases
Stanislaus,2024-08-31,2024-09-30,15,0.99985,cdf,WNV cases
Stanislaus,2024-08-31,2024-09-30,200,1.0,cdf,WNV cases
Solano,2024-08-31,2024-09-30,0,0.858,cdf,WNV cases
Solano,2024-08-31,2024-09-30,1,0.858,cdf,WNV cases
Solano,2024-08-31,2024-09-30,2,0.858,cdf,WNV cases
Solano,2024-08-31,2024-09-30,3,0.96534,cdf,WNV cases
Solano,2024-08-31,2024-09-30,4,0.96534,cdf,WNV cases
Solano,2024-08-31,2024-09-30,5,0.99021,cdf,WNV cases
Solano,2024-08-31,2024-09-30,6,0.99021,cdf,WNV cases
Solano,2024-08-31,2024-09-30,8,0.997,cdf,WNV cases
Solano,2024-08-31,2024-09-30,10,0.99903,cdf,WNV cases
Solano,2024-08-31,2024-09-30,15,0.99989,cdf,WNV cases
Solano,2024-08-31,2024-09-30,200,1.0,cdf,WNV cases
Kern,2024-08-31,2024-09-30,0,0.5474,cdf,WNV cases
Kern,2024-08-31,2024-09-30,1,0.5474,cdf,WNV cases
Kern,2024-08-31,2024-09-30,2,0.71269,cdf,WNV cases
Kern,2024-08-31,2024-09-30,3,0.8032,cdf,WNV cases
Kern,2024-08-31,2024-09-30,4,0.8602,cdf,WNV cases
Kern,2024-08-31,2024-09-30,5,0.89841,cdf,WNV cases
Kern,2024-08-31,2024-09-30,6,0.92517,cdf,WNV cases
Kern,2024-08-31,2024-09-30,8,0.95816,cdf,WNV cases
Kern,2024-08-31,2024-09-30,10,0.97594,cdf,WNV cases
Kern,2024-08-31,2024-09-30,15,0.99156,cdf,WNV cases
Kern,2024-08-31,2024-09-30,200,1.0,cdf,WNV cases
Orange,2024-08-31,2024-09-30,0,0.44586,cdf,WNV cases
Orange,2024-08-31,2024-09-30,1,0.74876,cdf,WNV cases
Orange,2024-08-31,2024-09-30,2,0.86062,cdf,WNV cases
Orange,2024-08-31,2024-09-30,3,0.91751,cdf,WNV cases
Orange,2024-08-31,2024-09-30,4,0.94951,cdf,WNV cases
Orange,2024-08-31,2024-09-30,5,0.96835,cdf,WNV cases
Orange,2024-08-31,2024-09-30,6,0.97987,cdf,WNV cases
Orange,2024-08-31,2024-09-30,8,0.99269,cdf,WNV cases
Orange,2024-08-31,2024-09-30,10,0.99682,cdf,WNV cases
Orange,2024-08-31,2024-09-30,15,0.99961,cdf,WNV cases
Orange,2024-08-31,2024-09-30,200,1.0,cdf,WNV cases
Tulare,2024-08-31,2024-09-30,0,0.83112,cdf,WNV cases
Tulare,2024-08-31,2024-09-30,1,0.83112,cdf,WNV cases
Tulare,2024-08-31,2024-09-30,2,0.83112,cdf,WNV cases
Tulare,2024-08-31,2024-09-30,3,0.9523,cdf,WNV cases
Tulare,2024-08-31,2024-09-30,4,0.9523,cdf,WNV cases
Tulare,2024-08-31,2024-09-30,5,0.98473,cdf,WNV cases
Tulare,2024-08-31,2024-09-30,6,0.98473,cdf,WNV cases
Tulare,2024-08-31,2024-09-30,8,0.99478,cdf,WNV cases
Tulare,2024-08-31,2024-09-30,10,0.99814,cdf,WNV cases
Tulare,2024-08-31,2024-09-30,15,0.9999,cdf,WNV cases
Tulare,2024-08-31,2024-09-30,200,1.0,cdf,WNV cases
Los Angeles,2024-08-31,2024-09-30,0,0.45984,cdf,WNV cases
Los Angeles,2024-08-31,2024-09-30,1,0.92891,cdf,WNV cases
