location,origin_date,target_date,output_type_id,value,output_type,target
Merced,2024-06-30,2024-07-31,0,0.8189,cdf,WNV cases
Merced,2024-06-30,2024-07-31,1,0.8189,cdf,WNV cases
Merced,2024-06-30,2024-07-31,2,0.8189,cdf,WNV cases
Merced,2024-06-30,2024-07-31,3,0.8189,cdf,WNV cases
Merced,2024-06-30,2024-07-31,4,0.93888,cdf,WNV cases
Merced,2024-06-30,2024-07-31,5,0.93888,cdf,WNV cases
Merced,2024-06-30,2024-07-31,6,0.93888,cdf,WNV cases
Merced,2024-06-30,2024-07-31,8,0.97637,cdf,WNV cases
Merced,2024-06-30,2024-07-31,10,0.97637,cdf,WNV cases
Merced,2024-06-30,2024-07-31,15,0.99578,cdf,WNV cases
Merced,2024-06-30,2024-07-31,200,1.0,cdf,WNV cases
Placer,2024-06-30,2024-07-31,0,0.87284,cdf,WNV cases
Placer,2024-06-30,2024-07-31,1,0.87284,cdf,WNV cases
Placer,2024-06-30,2024-07-31,2,0.87284,cdf,WNV cases
Placer,2024-06-30,2024-07-31,3,0.9685,cdf,WNV cases
Placer,2024-06-30,2024-07-31,4,0.9685,cdf,WNV cases
Placer,2024-06-30,2024-07-31,5,0.99088,cdf,WNV cases
Placer,2024-06-30,2024-07-31,6,0.99088,cdf,WNV cases
Placer,2024-06-30,2024-07-31,8,0.99717,cdf,WNV cases
Placer,2024-06-30,2024-07-31,10,0.99908,cdf,WNV cases
Placer,2024-06-30,2024-07-31,15,0.99989,cdf,WNV cases
Placer,2024-06-30,2024-07-31,200,1.0,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,0,0.75595,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,1,0.89485,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,2,0.94897,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,3,0.97373,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,4,0.986,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,5,0.99241,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,6,0.99577,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,8,0.99864,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,10,0.99953,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,15,0.99997,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,200,1.0,cdf,WNV cases
Riverside,2024-06-30,2024-07-31,0,0.63942,cdf,WNV cases
Riverside,2024-06-30,2024-07-31,1,0.86629,cdf,WNV cases
Riverside,2024-06-30,2024-07-31,2,0.93878,cdf,WNV cases
Riverside,2024-06-30,2024-07-31,3,0.97828,cdf,WNV cases
Riverside,2024-06-30,2024-07-31,4,0.98863,cdf,WNV cases
Riverside,2024-06-30,2024-07-31,5,0.99548,cdf,WNV cases
Riverside,2024-06-30,2024-07-31,6,0.9975,cdf,WNV cases
Riverside,2024-06-30,2024-07-31,8,0.99939,cdf,WNV cases
Riverside,2024-06-30,2024-07-31,10,0.99984,cdf,WNV cases
Riverside,2024-06-30,2024-07-31,15,0.99999,cdf,WNV cases
Riverside,2024-06-30,2024-07-31,200,1.0,cdf,WNV cases
San Joaquin,2024-06-30,2024-07-31,0,0.72476,cdf,WNV cases
San Joaquin,2024-06-30,2024-07-31,1,0.72476,cdf,WNV cases
San Joaquin,2024-06-30,2024-07-31,2,0.86974,cdf,WNV cases
San Joaquin,2024-06-30,2024-07-31,3,0.93087,cdf,WNV cases
San Joaquin,2024-06-30,2024-07-31,4,0.96122,cdf,WNV cases
San Joaquin,2024-06-30,2024-07-31,5,0.96122,cdf,WNV cases
San Joaquin,2024-06-30,2024-07-31,6,0.97754,cdf,WNV cases
San Joaquin,2024-06-30,2024-07-31,8,0.99197,cdf,WNV cases
San Joaquin,2024-06-30,2024-07-31,10,0.99508,cdf,WNV cases
San Joaquin,2024-06-30,2024-07-31,15,0.99924,cdf,WNV cases
San Joaquin,2024-06-30,2024-07-31,200,1.0,cdf,WNV cases
San Bernardino,2024-06-30,2024-07-31,0,0.76955,cdf,WNV cases
San Bernardino,2024-06-30,2024-07-31,1,0.95583,cdf,WNV cases
San Bernardino,2024-06-30,2024-07-31,2,0.98886,cdf,WNV cases
San Bernardino,2024-06-30,2024-07-31,3,0.99686,cdf,WNV cases
San Bernardino,2024-06-30,2024-07-31,4,0.99905,cdf,WNV cases
San Bernardino,2024-06-30,2024-07-31,5,0.99971,cdf,WNV cases
