location,origin_date,target_date,output_type_id,value,output_type,target
Merced,2024-11-30,2024-12-31,0,0.9651,cdf,WNV cases
Merced,2024-11-30,2024-12-31,1,0.9651,cdf,WNV cases
Merced,2024-11-30,2024-12-31,2,0.9651,cdf,WNV cases
Merced,2024-11-30,2024-12-31,3,0.9651,cdf,WNV cases
Merced,2024-11-30,2024-12-31,4,0.99769,cdf,WNV cases
Merced,2024-11-30,2024-12-31,5,0.99769,cdf,WNV cases
Merced,2024-11-30,2024-12-31,6,0.99769,cdf,WNV cases
Merced,2024-11-30,2024-12-31,8,0.99981,cdf,WNV cases
Merced,2024-11-30,2024-12-31,10,0.99981,cdf,WNV cases
Merced,2024-11-30,2024-12-31,15,1.0,cdf,WNV cases
Merced,2024-11-30,2024-12-31,200,1.0,cdf,WNV cases
Placer,2024-11-30,2024-12-31,0,0.90954,cdf,WNV cases
Placer,2024-11-30,2024-12-31,1,0.90954,cdf,WNV cases
Placer,2024-11-30,2024-12-31,2,0.90954,cdf,WNV cases
Placer,2024-11-30,2024-12-31,3,0.98522,cdf,WNV cases
Placer,2024-11-30,2024-12-31,4,0.98522,cdf,WNV cases
Placer,2024-11-30,2024-12-31,5,0.9972,cdf,WNV cases
Placer,2024-11-30,2024-12-31,6,0.9972,cdf,WNV cases
Placer,2024-11-30,2024-12-31,8,0.99942,cdf,WNV cases
Placer,2024-11-30,2024-12-31,10,0.99987,cdf,WNV cases
Placer,2024-11-30,2024-12-31,15,0.99999,cdf,WNV cases
Placer,2024-11-30,2024-12-31,200,1.0,cdf,WNV cases
Fresno,2024-11-30,2024-12-31,0,0.86428,cdf,WNV cases
Fresno,2024-11-30,2024-12-31,1,0.96792,cdf,WNV cases
Fresno,2024-11-30,2024-12-31,2,0.99132,cdf,WNV cases
Fresno,2024-11-30,2024-12-31,3,0.99749,cdf,WNV cases
Fresno,2024-11-30,2024-12-31,4,0.99924,cdf,WNV cases
Fresno,2024-11-30,2024-12-31,5,0.99976,cdf,WNV cases
Fresno,2024-11-30,2024-12-31,6,0.99992,cdf,WNV cases
Fresno,2024-11-30,2024-12-31,8,0.99999,cdf,WNV cases
Fresno,2024-11-30,2024-12-31,10,1.0,cdf,WNV cases
Fresno,2024-11-30,2024-12-31,15,1.0,cdf,WNV cases
Fresno,2024-11-30,2024-12-31,200,1.0,cdf,WNV cases
Riverside,2024-11-30,2024-12-31,0,0.86839,cdf,WNV cases
Riverside,2024-11-30,2024-12-31,1,0.99208,cdf,WNV cases
Riverside,2024-11-30,2024-12-31,2,0.99933,cdf,WNV cases
Riverside,2024-11-30,2024-12-31,3,0.99998,cdf,WNV cases
