location,origin_date,target_date,output_type_id,value,output_type,target
Merced,2024-09-30,2024-10-31,0,0.79807,cdf,WNV cases
Merced,2024-09-30,2024-10-31,1,0.79807,cdf,WNV cases
Merced,2024-09-30,2024-10-31,2,0.79807,cdf,WNV cases
Merced,2024-09-30,2024-10-31,3,0.79807,cdf,WNV cases
Merced,2024-09-30,2024-10-31,4,0.93168,cdf,WNV cases
Merced,2024-09-30,2024-10-31,5,0.93168,cdf,WNV cases
Merced,2024-09-30,2024-10-31,6,0.93168,cdf,WNV cases
Merced,2024-09-30,2024-10-31,8,0.97384,cdf,WNV cases
Merced,2024-09-30,2024-10-31,10,0.97384,cdf,WNV cases
Merced,2024-09-30,2024-10-31,15,0.9955,cdf,WNV cases
Merced,2024-09-30,2024-10-31,200,1.0,cdf,WNV cases
Placer,2024-09-30,2024-10-31,0,0.63024,cdf,WNV cases
Placer,2024-09-30,2024-10-31,1,0.63024,cdf,WNV cases
Placer,2024-09-30,2024-10-31,2,0.63024,cdf,WNV cases
Placer,2024-09-30,2024-10-31,3,0.79476,cdf,WNV cases
Placer,2024-09-30,2024-10-31,4,0.79476,cdf,WNV cases
Placer,2024-09-30,2024-10-31,5,0.87516,cdf,WNV cases
Placer,2024-09-30,2024-10-31,6,0.87516,cdf,WNV cases
Placer,2024-09-30,2024-10-31,8,0.92065,cdf,WNV cases
Placer,2024-09-30,2024-10-31,10,0.94817,cdf,WNV cases
Placer,2024-09-30,2024-10-31,15,0.97669,cdf,WNV cases
Placer,2024-09-30,2024-10-31,200,1.0,cdf,WNV cases
Fresno,2024-09-30,2024-10-31,0,0.76082,cdf,WNV cases
Fresno,2024-09-30,2024-10-31,1,0.90671,cdf,WNV cases
Fresno,2024-09-30,2024-10-31,2,0.9592,cdf,WNV cases
Fresno,2024-09-30,2024-10-31,3,0.98119,cdf,WNV cases
Fresno,2024-09-30,2024-10-31,4,0.99099,cdf,WNV cases
Fresno,2024-09-30,2024-10-31,5,0.99557,cdf,WNV cases
Fresno,2024-09-30,2024-10-31,6,0.99779,cdf,WNV cases
Fresno,2024-09-30,2024-10-31,8,0.99943,cdf,WNV cases
Fresno,2024-09-30,2024-10-31,10,0.99984,cdf,WNV cases
Fresno,2024-09-30,2024-10-31,15,0.99999,cdf,WNV cases
Fresno,2024-09-30,2024-10-31,200,1.0,cdf,WNV cases
Riverside,2024-09-30,2024-10-31,0,0.6958,cdf,WNV cases
Riverside,2024-09-30,2024-10-31,1,0.92388,cdf,WNV cases
Riverside,2024-09-30,2024-10-31,2,0.97601,cdf,WNV cases
Riverside,2024-09-30,2024-10-31,3,0.99512,cdf,WNV cases
Riverside,2024-09-30,2024-10-31,4,0.9982,cdf,WNV cases
Riverside,2024-09-30,2024-10-31,5,0.99958,cdf,WNV cases
Riverside,2024-09-30,2024-10-31,6,0.99984,cdf,WNV cases
Riverside,2024-09-30,2024-10-31,8,0.99998,cdf,WNV cases
Riverside,2024-09-30,2024-10-31,10,1.0,cdf,WNV cases
Riverside,2024-09-30,2024-10-31,15,1.0,cdf,WNV cases
Riverside,2024-09-30,2024-10-31,200,1.0,cdf,WNV cases
San Joaquin,2024-09-30,2024-10-31,0,0.76938,cdf,WNV cases
San Joaquin,2024-09-30,2024-10-31,1,0.76938,cdf,WNV cases
San Joaquin,2024-09-30,2024-10-31,2,0.91275,cdf,WNV cases
San Joaquin,2024-09-30,2024-10-31,3,0.96288,cdf,WNV cases
San Joaquin,2024-09-30,2024-10-31,4,0.98325,cdf,WNV cases
San Joaquin,2024-09-30,2024-10-31,5,0.98325,cdf,WNV cases
San Joaquin,2024-09-30,2024-10-31,6,0.9922,cdf,WNV cases
San Joaquin,2024-09-30,2024-10-31,8,0.99818,cdf,WNV cases
San Joaquin,2024-09-30,2024-10-31,10,0.9991,cdf,WNV cases
San Joaquin,2024-09-30,2024-10-31,15,0.99993,cdf,WNV cases
San Joaquin,2024-09-30,2024-10-31,200,1.0,cdf,WNV cases
San Bernardino,2024-09-30,2024-10-31,0,0.81074,cdf,WNV cases
San Bernardino,2024-09-30,2024-10-31,1,0.97816,cdf,WNV cases
San Bernardino,2024-09-30,2024-10-31,2,0.99664,cdf,WNV cases
