location,origin_date,target_date,output_type_id,value,output_type,target
Fresno,2024-10-31,2024-11-30,0,0.80657,cdf,WNV cases
Fresno,2024-10-31,2024-11-30,1,0.85014,cdf,WNV cases
Fresno,2024-10-31,2024-11-30,2,0.95621,cdf,WNV cases
Fresno,2024-10-31,2024-11-30,3,0.97561,cdf,WNV cases
Fresno,2024-10-31,2024-11-30,4,0.98168,cdf,WNV cases
Fresno,2024-10-31,2024-11-30,5,0.98708,cdf,WNV cases
Fresno,2024-10-31,2024-11-30,6,0.98975,cdf,WNV cases
Fresno,2024-10-31,2024-11-30,8,0.99555,cdf,WNV cases
Fresno,2024-10-31,2024-11-30,10,0.99699,cdf,WNV cases
Fresno,2024-10-31,2024-11-30,15,0.99829,cdf,WNV cases
Fresno,2024-10-31,2024-11-30,200,1.0,cdf,WNV cases
Kern,2024-10-31,2024-11-30,0,0.79629,cdf,WNV cases
Kern,2024-10-31,2024-11-30,1,0.79811,cdf,WNV cases
Kern,2024-10-31,2024-11-30,2,0.92939,cdf,WNV cases
Kern,2024-10-31,2024-11-30,3,0.95448,cdf,WNV cases
Kern,2024-10-31,2024-11-30,4,0.96834,cdf,WNV cases
Kern,2024-10-31,2024-11-30,5,0.97537,cdf,WNV cases
Kern,2024-10-31,2024-11-30,6,0.98558,cdf,WNV cases
Kern,2024-10-31,2024-11-30,8,0.99326,cdf,WNV cases
Kern,2024-10-31,2024-11-30,10,0.99585,cdf,WNV cases
Kern,2024-10-31,2024-11-30,15,0.99766,cdf,WNV cases
Kern,2024-10-31,2024-11-30,200,1.0,cdf,WNV cases
Los Angeles,2024-10-31,2024-11-30,0,0.65189,cdf,WNV cases
Los Angeles,2024-10-31,2024-11-30,1,0.95332,cdf,WNV cases
Los Angeles,2024-10-31,2024-11-30,2,0.96855,cdf,WNV cases
Los Angeles,2024-10-31,2024-11-30,3,0.97475,cdf,WNV cases
Los Angeles,2024-10-31,2024-11-30,4,0.98585,cdf,WNV cases
