location,origin_date,target_date,output_type_id,value,output_type,target
Fresno,2024-07-31,2024-08-31,0,0.08398,cdf,WNV cases
Fresno,2024-07-31,2024-08-31,1,0.17835,cdf,WNV cases
Fresno,2024-07-31,2024-08-31,2,0.55078,cdf,WNV cases
Fresno,2024-07-31,2024-08-31,3,0.6049,cdf,WNV cases
Fresno,2024-07-31,2024-08-31,4,0.78014,cdf,WNV cases
Fresno,2024-07-31,2024-08-31,5,0.80624,cdf,WNV cases
Fresno,2024-07-31,2024-08-31,6,0.83793,cdf,WNV cases
Fresno,2024-07-31,2024-08-31,8,0.91496,cdf,WNV cases
Fresno,2024-07-31,2024-08-31,10,0.94491,cdf,WNV cases
Fresno,2024-07-31,2024-08-31,15,0.9679,cdf,WNV cases
Fresno,2024-07-31,2024-08-31,200,1.0,cdf,WNV cases
Kern,2024-07-31,2024-08-31,0,0.17887,cdf,WNV cases
Kern,2024-07-31,2024-08-31,1,0.18503,cdf,WNV cases
Kern,2024-07-31,2024-08-31,2,0.65415,cdf,WNV cases
Kern,2024-07-31,2024-08-31,3,0.71002,cdf,WNV cases
Kern,2024-07-31,2024-08-31,4,0.77091,cdf,WNV cases
Kern,2024-07-31,2024-08-31,5,0.79165,cdf,WNV cases
Kern,2024-07-31,2024-08-31,6,0.85091,cdf,WNV cases
Kern,2024-07-31,2024-08-31,8,0.93093,cdf,WNV cases
Kern,2024-07-31,2024-08-31,10,0.96203,cdf,WNV cases
Kern,2024-07-31,2024-08-31,15,0.97641,cdf,WNV cases
Kern,2024-07-31,2024-08-31,200,1.0,cdf,WNV cases
Los Angeles,2024-07-31,2024-08-31,0,0.09842,cdf,WNV cases
Los Angeles,2024-07-31,2024-08-31,1,0.78476,cdf,WNV cases
Los Angeles,2024-07-31,2024-08-31,2,0.8947,cdf,WNV cases
Los Angeles,2024-07-31,2024-08-31,3,0.92602,cdf,WNV cases
Los Angeles,2024-07-31,2024-08-31,4,0.962,cdf,WNV cases
Los Angeles,2024-07-31,2024-08-31,5,0.96892,cdf,WNV cases
Los Angeles,2024-07-31,2024-08-31,6,0.97302,cdf,WNV cases
Los Angeles,2024-07-31,2024-08-31,8,0.98647,cdf,WNV cases
Los Angeles,2024-07-31,2024-08-31,10,0.99159,cdf,WNV cases
Los Angeles,2024-07-31,2024-08-31,15,0.99564,cdf,WNV cases
Los Angeles,2024-07-31,2024-08-31,200,1.0,cdf,WNV cases
Merced,2024-07-31,2024-08-31,0,0.27964,cdf,WNV cases
Merced,2024-07-31,2024-08-31,1,0.29219,cdf,WNV cases
Merced,2024-07-31,2024-08-31,2,0.29948,cdf,WNV cases
Merced,2024-07-31,2024-08-31,3,0.31473,cdf,WNV cases
Merced,2024-07-31,2024-08-31,4,0.55598,cdf,WNV cases
Merced,2024-07-31,2024-08-31,5,0.70724,cdf,WNV cases
Merced,2024-07-31,2024-08-31,6,0.81241,cdf,WNV cases
Merced,2024-07-31,2024-08-31,8,0.87542,cdf,WNV cases
Merced,2024-07-31,2024-08-31,10,0.89734,cdf,WNV cases
Merced,2024-07-31,2024-08-31,15,0.94923,cdf,WNV cases
Merced,2024-07-31,2024-08-31,200,1.0,cdf,WNV cases
Orange,2024-07-31,2024-08-31,0,0.14308,cdf,WNV cases
Orange,2024-07-31,2024-08-31,1,0.86375,cdf,WNV cases
Orange,2024-07-31,2024-08-31,2,0.9126,cdf,WNV cases
Orange,2024-07-31,2024-08-31,3,0.92009,cdf,WNV cases
Orange,2024-07-31,2024-08-31,4,0.97958,cdf,WNV cases
Orange,2024-07-31,2024-08-31,5,0.985,cdf,WNV cases
Orange,2024-07-31,2024-08-31,6,0.98725,cdf,WNV cases
Orange,2024-07-31,2024-08-31,8,0.99353,cdf,WNV cases
Orange,2024-07-31,2024-08-31,10,0.99543,cdf,WNV cases
Orange,2024-07-31,2024-08-31,15,0.99747,cdf,WNV cases
Orange,2024-07-31,2024-08-31,200,1.0,cdf,WNV cases
Placer,2024-07-31,2024-08-31,0,0.10601,cdf,WNV cases
Placer,2024-07-31,2024-08-31,1,0.11843,cdf,WNV cases
Placer,2024-07-31,2024-08-31,2,0.13139,cdf,WNV cases
Placer,2024-07-31,2024-08-31,3,0.35032,cdf,WNV cases
Placer,2024-07-31,2024-08-31,4,0.55413,cdf,WNV cases
Placer,2024-07-31,2024-08-31,5,0.71786,cdf,WNV cases
Placer,2024-07-31,2024-08-31,6,0.77456,cdf,WNV cases
Placer,2024-07-31,2024-08-31,8,0.86537,cdf,WNV cases
Placer,2024-07-31,2024-08-31,10,0.94062,cdf,WNV cases
Placer,2024-07-31,2024-08-31,15,0.95661,cdf,WNV cases
Placer,2024-07-31,2024-08-31,200,1.0,cdf,WNV cases
Riverside,2024-07-31,2024-08-31,0,0.07189,cdf,WNV cases
Riverside,2024-07-31,2024-08-31,1,0.60647,cdf,WNV cases
Riverside,2024-07-31,2024-08-31,2,0.78624,cdf,WNV cases
Riverside,2024-07-31,2024-08-31,3,0.90651,cdf,WNV cases
