location,origin_date,target_date,output_type_id,value,output_type,target
Fresno,2024-08-31,2024-09-30,0,0.07188,cdf,WNV cases
Fresno,2024-08-31,2024-09-30,1,0.1763,cdf,WNV cases
Fresno,2024-08-31,2024-09-30,2,0.45109,cdf,WNV cases
Fresno,2024-08-31,2024-09-30,3,0.56657,cdf,WNV cases
Fresno,2024-08-31,2024-09-30,4,0.69382,cdf,WNV cases
Fresno,2024-08-31,2024-09-30,5,0.74365,cdf,WNV cases
Fresno,2024-08-31,2024-09-30,6,0.77282,cdf,WNV cases
Fresno,2024-08-31,2024-09-30,8,0.89554,cdf,WNV cases
Fresno,2024-08-31,2024-09-30,10,0.92974,cdf,WNV cases
Fresno,2024-08-31,2024-09-30,15,0.96277,cdf,WNV cases
Fresno,2024-08-31,2024-09-30,200,1.0,cdf,WNV cases
Kern,2024-08-31,2024-09-30,0,0.07156,cdf,WNV cases
Kern,2024-08-31,2024-09-30,1,0.08385,cdf,WNV cases
Kern,2024-08-31,2024-09-30,2,0.43152,cdf,WNV cases
Kern,2024-08-31,2024-09-30,3,0.49682,cdf,WNV cases
Kern,2024-08-31,2024-09-30,4,0.64651,cdf,WNV cases
Kern,2024-08-31,2024-09-30,5,0.68447,cdf,WNV cases
Kern,2024-08-31,2024-09-30,6,0.7708,cdf,WNV cases
Kern,2024-08-31,2024-09-30,8,0.88992,cdf,WNV cases
Kern,2024-08-31,2024-09-30,10,0.95754,cdf,WNV cases
Kern,2024-08-31,2024-09-30,15,0.97217,cdf,WNV cases
Kern,2024-08-31,2024-09-30,200,1.0,cdf,WNV cases
Los Angeles,2024-08-31,2024-09-30,0,0.05382,cdf,WNV cases
Los Angeles,2024-08-31,2024-09-30,1,0.52832,cdf,WNV cases
Los Angeles,2024-08-31,2024-09-30,2,0.76415,cdf,WNV cases
Los Angeles,2024-08-31,2024-09-30,3,0.8117,cdf,WNV cases
Los Angeles,2024-08-31,2024-09-30,4,0.91922,cdf,WNV cases
Los Angeles,2024-08-31,2024-09-30,5,0.93972,cdf,WNV cases
Los Angeles,2024-08-31,2024-09-30,6,0.95662,cdf,WNV cases
Los Angeles,2024-08-31,2024-09-30,8,0.97431,cdf,WNV cases
Los Angeles,2024-08-31,2024-09-30,10,0.98246,cdf,WNV cases
Los Angeles,2024-08-31,2024-09-30,15,0.99065,cdf,WNV cases
Los Angeles,2024-08-31,2024-09-30,200,1.0,cdf,WNV cases
Merced,2024-08-31,2024-09-30,0,0.07966,cdf,WNV cases
Merced,2024-08-31,2024-09-30,1,0.09773,cdf,WNV cases
Merced,2024-08-31,2024-09-30,2,0.11198,cdf,WNV cases
Merced,2024-08-31,2024-09-30,3,0.13543,cdf,WNV cases
Merced,2024-08-31,2024-09-30,4,0.2829,cdf,WNV cases
Merced,2024-08-31,2024-09-30,5,0.37975,cdf,WNV cases
Merced,2024-08-31,2024-09-30,6,0.40823,cdf,WNV cases
Merced,2024-08-31,2024-09-30,8,0.51362,cdf,WNV cases
Merced,2024-08-31,2024-09-30,10,0.58577,cdf,WNV cases
Merced,2024-08-31,2024-09-30,15,0.66319,cdf,WNV cases
Merced,2024-08-31,2024-09-30,200,1.0,cdf,WNV cases
Orange,2024-08-31,2024-09-30,0,0.07734,cdf,WNV cases
Orange,2024-08-31,2024-09-30,1,0.77842,cdf,WNV cases
Orange,2024-08-31,2024-09-30,2,0.85637,cdf,WNV cases
Orange,2024-08-31,2024-09-30,3,0.87222,cdf,WNV cases
Orange,2024-08-31,2024-09-30,4,0.92869,cdf,WNV cases
Orange,2024-08-31,2024-09-30,5,0.95919,cdf,WNV cases
Orange,2024-08-31,2024-09-30,6,0.96297,cdf,WNV cases
Orange,2024-08-31,2024-09-30,8,0.98783,cdf,WNV cases
Orange,2024-08-31,2024-09-30,10,0.99159,cdf,WNV cases
Orange,2024-08-31,2024-09-30,15,0.99574,cdf,WNV cases
Orange,2024-08-31,2024-09-30,200,1.0,cdf,WNV cases
Placer,2024-08-31,2024-09-30,0,0.07862,cdf,WNV cases
Placer,2024-08-31,2024-09-30,1,0.08814,cdf,WNV cases
Placer,2024-08-31,2024-09-30,2,0.10137,cdf,WNV cases
Placer,2024-08-31,2024-09-30,3,0.73985,cdf,WNV cases
Placer,2024-08-31,2024-09-30,4,0.80475,cdf,WNV cases
Placer,2024-08-31,2024-09-30,5,0.8828,cdf,WNV cases
Placer,2024-08-31,2024-09-30,6,0.90448,cdf,WNV cases
Placer,2024-08-31,2024-09-30,8,0.93169,cdf,WNV cases
Placer,2024-08-31,2024-09-30,10,0.97186,cdf,WNV cases
Placer,2024-08-31,2024-09-30,15,0.98546,cdf,WNV cases
Placer,2024-08-31,2024-09-30,200,1.0,cdf,WNV cases
Riverside,2024-08-31,2024-09-30,0,0.13976,cdf,WNV cases
Riverside,2024-08-31,2024-09-30,1,0.56739,cdf,WNV cases
Riverside,2024-08-31,2024-09-30,2,0.78379,cdf,WNV cases
Riverside,2024-08-31,2024-09-30,3,0.84221,cdf,WNV cases
Riverside,2024-08-31,2024-09-30,4,0.87943,cdf,WNV cases
Riverside,2024-08-31,2024-09-30,5,0.91188,cdf,WNV cases
Riverside,2024-08-31,2024-09-30,6,0.92618,cdf,WNV cases
Riverside,2024-08-31,2024-09-30,8,0.95624,cdf,WNV cases
Riverside,2024-08-31,2024-09-30,10,0.97491,cdf,WNV cases
Riverside,2024-08-31,2024-09-30,15,0.98851,cdf,WNV cases
Riverside,2024-08-31,2024-09-30,200,1.0,cdf,WNV cases
Sacramento,2024-08-31,2024-09-30,0,0.04945,cdf,WNV cases
Sacramento,2024-08-31,2024-09-30,1,0.63423,cdf,WNV cases
Sacramento,2024-08-31,2024-09-30,2,0.77376,cdf,WNV cases
Sacramento,2024-08-31,2024-09-30,3,0.84966,cdf,WNV cases
Sacramento,2024-08-31,2024-09-30,4,0.87466,cdf,WNV cases
Sacramento,2024-08-31,2024-09-30,5,0.90938,cdf,WNV cases
Sacramento,2024-08-31,2024-09-30,6,0.91998,cdf,WNV cases
Sacramento,2024-08-31,2024-09-30,8,0.95213,cdf,WNV cases
Sacramento,2024-08-31,2024-09-30,10,0.98609,cdf,WNV cases
Sacramento,2024-08-31,2024-09-30,15,0.99278,cdf,WNV cases
Sacramento,2024-08-31,2024-09-30,200,1.0,cdf,WNV cases
San Bernardino,2024-08-31,2024-09-30,0,0.07011,cdf,WNV cases
San Bernardino,2024-08-31,2024-09-30,1,0.6212,cdf,WNV cases
San Bernardino,2024-08-31,2024-09-30,2,0.86098,cdf,WNV cases
San Bernardino,2024-08-31,2024-09-30,3,0.88984,cdf,WNV cases
San Bernardino,2024-08-31,2024-09-30,4,0.91486,cdf,WNV cases
San Bernardino,2024-08-31,2024-09-30,5,0.92853,cdf,WNV cases
San Bernardino,2024-08-31,2024-09-30,6,0.94865,cdf,WNV cases
San Bernardino,2024-08-31,2024-09-30,8,0.96884,cdf,WNV cases
San Bernardino,2024-08-31,2024-09-30,10,0.98776,cdf,WNV cases
San Bernardino,2024-08-31,2024-09-30,15,0.99348,cdf,WNV cases
San Bernardino,2024-08-31,2024-09-30,200,1.0,cdf,WNV cases
San Joaquin,2024-08-31,2024-09-30,0,0.08855,cdf,WNV cases
San Joaquin,2024-08-31,2024-09-30,1,0.10624,cdf,WNV cases
San Joaquin,2024-08-31,2024-09-30,2,0.38335,cdf,WNV cases
San Joaquin,2024-08-31,2024-09-30,3,0.61598,cdf,WNV cases
San Joaquin,2024-08-31,2024-09-30,4,0.77024,cdf,WNV cases
San Joaquin,2024-08-31,2024-09-30,5,0.80374,cdf,WNV cases
San Joaquin,2024-08-31,2024-09-30,6,0.82442,cdf,WNV cases
San Joaquin,2024-08-31,2024-09-30,8,0.91498,cdf,WNV cases
San Joaquin,2024-08-31,2024-09-30,10,0.94586,cdf,WNV cases
San Joaquin,2024-08-31,2024-09-30,15,0.96279,cdf,WNV cases
San Joaquin,2024-08-31,2024-09-30,200,1.0,cdf,WNV cases
Solano,2024-08-31,2024-09-30,0,0.26214,cdf,WNV cases
Solano,2024-08-31,2024-09-30,1,0.27306,cdf,WNV cases
Solano,2024-08-31,2024-09-30,2,0.28152,cdf,WNV cases
Solano,2024-08-31,2024-09-30,3,0.61955,cdf,WNV cases
