location,origin_date,target_date,output_type_id,value,output_type,target
Fresno,2024-06-30,2024-07-31,0,0.06064,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,1,0.29476,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,2,0.33713,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,3,0.50896,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,4,0.59068,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,5,0.67161,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,6,0.69648,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,8,0.89786,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,10,0.94458,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,15,0.96748,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,200,1.0,cdf,WNV cases
Kern,2024-06-30,2024-07-31,0,0.05311,cdf,WNV cases
Kern,2024-06-30,2024-07-31,1,0.07528,cdf,WNV cases
Kern,2024-06-30,2024-07-31,2,0.28097,cdf,WNV cases
Kern,2024-06-30,2024-07-31,3,0.50831,cdf,WNV cases
Kern,2024-06-30,2024-07-31,4,0.55444,cdf,WNV cases
Kern,2024-06-30,2024-07-31,5,0.59522,cdf,WNV cases
Kern,2024-06-30,2024-07-31,6,0.73855,cdf,WNV cases
Kern,2024-06-30,2024-07-31,8,0.77344,cdf,WNV cases
Kern,2024-06-30,2024-07-31,10,0.80736,cdf,WNV cases
Kern,2024-06-30,2024-07-31,15,0.83576,cdf,WNV cases
Kern,2024-06-30,2024-07-31,200,1.0,cdf,WNV cases
Los Angeles,2024-06-30,2024-07-31,0,0.09133,cdf,WNV cases
Los Angeles,2024-06-30,2024-07-31,1,0.94125,cdf,WNV cases
Los Angeles,2024-06-30,2024-07-31,2,0.95549,cdf,WNV cases
Los Angeles,2024-06-30,2024-07-31,3,0.96329,cdf,WNV cases
Los Angeles,2024-06-30,2024-07-31,4,0.9694,cdf,WNV cases
Los Angeles,2024-06-30,2024-07-31,5,0.9744,cdf,WNV cases
Los Angeles,2024-06-30,2024-07-31,6,0.97921,cdf,WNV cases
Los Angeles,2024-06-30,2024-07-31,8,0.98493,cdf,WNV cases
Los Angeles,2024-06-30,2024-07-31,10,0.99043,cdf,WNV cases
Los Angeles,2024-06-30,2024-07-31,15,0.99535,cdf,WNV cases
Los Angeles,2024-06-30,2024-07-31,200,1.0,cdf,WNV cases
Merced,2024-06-30,2024-07-31,0,0.05375,cdf,WNV cases
Merced,2024-06-30,2024-07-31,1,0.08716,cdf,WNV cases
Merced,2024-06-30,2024-07-31,2,0.12198,cdf,WNV cases
Merced,2024-06-30,2024-07-31,3,0.15776,cdf,WNV cases
Merced,2024-06-30,2024-07-31,4,0.4791,cdf,WNV cases
Merced,2024-06-30,2024-07-31,5,0.60523,cdf,WNV cases
Merced,2024-06-30,2024-07-31,6,0.65917,cdf,WNV cases
Merced,2024-06-30,2024-07-31,8,0.74027,cdf,WNV cases
Merced,2024-06-30,2024-07-31,10,0.82466,cdf,WNV cases
Merced,2024-06-30,2024-07-31,15,0.93701,cdf,WNV cases
Merced,2024-06-30,2024-07-31,200,1.0,cdf,WNV cases
Orange,2024-06-30,2024-07-31,0,0.66675,cdf,WNV cases
Orange,2024-06-30,2024-07-31,1,0.97182,cdf,WNV cases
Orange,2024-06-30,2024-07-31,2,0.98354,cdf,WNV cases
Orange,2024-06-30,2024-07-31,3,0.98575,cdf,WNV cases
Orange,2024-06-30,2024-07-31,4,0.98799,cdf,WNV cases
