location,origin_date,target_date,output_type_id,value,output_type,target
Fresno,2024-11-30,2024-12-31,0,0.92366,cdf,WNV cases
Fresno,2024-11-30,2024-12-31,1,0.94627,cdf,WNV cases
Fresno,2024-11-30,2024-12-31,2,0.9902,cdf,WNV cases
Fresno,2024-11-30,2024-12-31,3,0.99515,cdf,WNV cases
Fresno,2024-11-30,2024-12-31,4,0.99716,cdf,WNV cases
Fresno,2024-11-30,2024-12-31,5,0.99765,cdf,WNV cases
Fresno,2024-11-30,2024-12-31,6,0.9982,cdf,WNV cases
Fresno,2024-11-30,2024-12-31,8,0.99884,cdf,WNV cases
Fresno,2024-11-30,2024-12-31,10,0.99914,cdf,WNV cases
Fresno,2024-11-30,2024-12-31,15,0.99956,cdf,WNV cases
Fresno,2024-11-30,2024-12-31,200,1.0,cdf,WNV cases
Kern,2024-11-30,2024-12-31,0,0.96251,cdf,WNV cases
Kern,2024-11-30,2024-12-31,1,0.96279,cdf,WNV cases
Kern,2024-11-30,2024-12-31,2,0.99118,cdf,WNV cases
Kern,2024-11-30,2024-12-31,3,0.99651,cdf,WNV cases
Kern,2024-11-30,2024-12-31,4,0.99814,cdf,WNV cases
Kern,2024-11-30,2024-12-31,5,0.99844,cdf,WNV cases
Kern,2024-11-30,2024-12-31,6,0.99869,cdf,WNV cases
Kern,2024-11-30,2024-12-31,8,0.99927,cdf,WNV cases
Kern,2024-11-30,2024-12-31,10,0.9995,cdf,WNV cases
Kern,2024-11-30,2024-12-31,15,0.99979,cdf,WNV cases
Kern,2024-11-30,2024-12-31,200,1.0,cdf,WNV cases
Los Angeles,2024-11-30,2024-12-31,0,0.90638,cdf,WNV cases
Los Angeles,2024-11-30,2024-12-31,1,0.99486,cdf,WNV cases
Los Angeles,2024-11-30,2024-12-31,2,0.99781,cdf,WNV cases
Los Angeles,2024-11-30,2024-12-31,3,0.99871,cdf,WNV cases
Los Angeles,2024-11-30,2024-12-31,4,0.99908,cdf,WNV cases
Los Angeles,2024-11-30,2024-12-31,5,0.9992,cdf,WNV cases
Los Angeles,2024-11-30,2024-12-31,6,0.99934,cdf,WNV cases
Los Angeles,2024-11-30,2024-12-31,8,0.9996,cdf,WNV cases
Los Angeles,2024-11-30,2024-12-31,10,0.99973,cdf,WNV cases
Los Angeles,2024-11-30,2024-12-31,15,0.99986,cdf,WNV cases
Los Angeles,2024-11-30,2024-12-31,200,1.0,cdf,WNV cases
Merced,2024-11-30,2024-12-31,0,0.96784,cdf,WNV cases
Merced,2024-11-30,2024-12-31,1,0.9691,cdf,WNV cases
Merced,2024-11-30,2024-12-31,2,0.97026,cdf,WNV cases
Merced,2024-11-30,2024-12-31,3,0.97174,cdf,WNV cases
Merced,2024-11-30,2024-12-31,4,0.98903,cdf,WNV cases
Merced,2024-11-30,2024-12-31,5,0.99093,cdf,WNV cases
Merced,2024-11-30,2024-12-31,6,0.99197,cdf,WNV cases
Merced,2024-11-30,2024-12-31,8,0.99483,cdf,WNV cases
Merced,2024-11-30,2024-12-31,10,0.99593,cdf,WNV cases
Merced,2024-11-30,2024-12-31,15,0.99833,cdf,WNV cases
Merced,2024-11-30,2024-12-31,200,1.0,cdf,WNV cases
Orange,2024-11-30,2024-12-31,0,0.93611,cdf,WNV cases
Orange,2024-11-30,2024-12-31,1,0.99579,cdf,WNV cases
Orange,2024-11-30,2024-12-31,2,0.9986,cdf,WNV cases
Orange,2024-11-30,2024-12-31,3,0.99903,cdf,WNV cases
Orange,2024-11-30,2024-12-31,4,0.99942,cdf,WNV cases
Orange,2024-11-30,2024-12-31,5,0.99949,cdf,WNV cases
Orange,2024-11-30,2024-12-31,6,0.99959,cdf,WNV cases
Orange,2024-11-30,2024-12-31,8,0.99976,cdf,WNV cases
Orange,2024-11-30,2024-12-31,10,0.99981,cdf,WNV cases
Orange,2024-11-30,2024-12-31,15,0.9999,cdf,WNV cases
Orange,2024-11-30,2024-12-31,200,1.0,cdf,WNV cases
Placer,2024-11-30,2024-12-31,0,0.96843,cdf,WNV cases
Placer,2024-11-30,2024-12-31,1,0.96882,cdf,WNV cases
Placer,2024-11-30,2024-12-31,2,0.9693,cdf,WNV cases
Placer,2024-11-30,2024-12-31,3,0.99424,cdf,WNV cases
