location,origin_date,target_date,output_type_id,value,output_type,target
Merced,2024-06-30,2024-07-31,0,0.8582,cdf,WNV cases
Merced,2024-06-30,2024-07-31,1,0.8582,cdf,WNV cases
Merced,2024-06-30,2024-07-31,2,0.8582,cdf,WNV cases
Merced,2024-06-30,2024-07-31,3,0.8582,cdf,WNV cases
Merced,2024-06-30,2024-07-31,4,0.94425,cdf,WNV cases
Merced,2024-06-30,2024-07-31,5,0.94425,cdf,WNV cases
Merced,2024-06-30,2024-07-31,6,0.94425,cdf,WNV cases
Merced,2024-06-30,2024-07-31,8,0.97428,cdf,WNV cases
Merced,2024-06-30,2024-07-31,10,0.97428,cdf,WNV cases
Merced,2024-06-30,2024-07-31,15,0.99349,cdf,WNV cases
Merced,2024-06-30,2024-07-31,200,1.0,cdf,WNV cases
Placer,2024-06-30,2024-07-31,0,0.84147,cdf,WNV cases
Placer,2024-06-30,2024-07-31,1,0.84147,cdf,WNV cases
Placer,2024-06-30,2024-07-31,2,0.84147,cdf,WNV cases
Placer,2024-06-30,2024-07-31,3,0.93216,cdf,WNV cases
Placer,2024-06-30,2024-07-31,4,0.93216,cdf,WNV cases
Placer,2024-06-30,2024-07-31,5,0.96612,cdf,WNV cases
Placer,2024-06-30,2024-07-31,6,0.96612,cdf,WNV cases
Placer,2024-06-30,2024-07-31,8,0.98192,cdf,WNV cases
Placer,2024-06-30,2024-07-31,10,0.98997,cdf,WNV cases
Placer,2024-06-30,2024-07-31,15,0.99669,cdf,WNV cases
Placer,2024-06-30,2024-07-31,200,1.0,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,0,0.66254,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,1,0.76414,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,2,0.81835,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,3,0.85427,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,4,0.88005,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,5,0.89979,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,6,0.91534,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,8,0.93802,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,10,0.95362,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,15,0.97615,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,200,1.0,cdf,WNV cases
Riverside,2024-06-30,2024-07-31,0,0.62699,cdf,WNV cases
Riverside,2024-06-30,2024-07-31,1,0.77946,cdf,WNV cases
Riverside,2024-06-30,2024-07-31,2,0.84334,cdf,WNV cases
Riverside,2024-06-30,2024-07-31,3,0.89613,cdf,WNV cases
Riverside,2024-06-30,2024-07-31,4,0.91826,cdf,WNV cases
Riverside,2024-06-30,2024-07-31,5,0.94121,cdf,WNV cases
Riverside,2024-06-30,2024-07-31,6,0.95216,cdf,WNV cases
Riverside,2024-06-30,2024-07-31,8,0.97059,cdf,WNV cases
Riverside,2024-06-30,2024-07-31,10,0.98125,cdf,WNV cases
Riverside,2024-06-30,2024-07-31,15,0.99316,cdf,WNV cases
Riverside,2024-06-30,2024-07-31,200,1.0,cdf,WNV cases
San Joaquin,2024-06-30,2024-07-31,0,0.70653,cdf,WNV cases
San Joaquin,2024-06-30,2024-07-31,1,0.70653,cdf,WNV cases
San Joaquin,2024-06-30,2024-07-31,2,0.81013,cdf,WNV cases
San Joaquin,2024-06-30,2024-07-31,3,0.863,cdf,WNV cases
San Joaquin,2024-06-30,2024-07-31,4,0.89642,cdf,WNV cases
San Joaquin,2024-06-30,2024-07-31,5,0.89642,cdf,WNV cases
San Joaquin,2024-06-30,2024-07-31,6,0.91949,cdf,WNV cases
San Joaquin,2024-06-30,2024-07-31,8,0.94889,cdf,WNV cases
San Joaquin,2024-06-30,2024-07-31,10,0.95864,cdf,WNV cases
San Joaquin,2024-06-30,2024-07-31,15,0.98105,cdf,WNV cases
San Joaquin,2024-06-30,2024-07-31,200,1.0,cdf,WNV cases
San Bernardino,2024-06-30,2024-07-31,0,0.57087,cdf,WNV cases
San Bernardino,2024-06-30,2024-07-31,1,0.71524,cdf,WNV cases
San Bernardino,2024-06-30,2024-07-31,2,0.7793,cdf,WNV cases
San Bernardino,2024-06-30,2024-07-31,3,0.82008,cdf,WNV cases
San Bernardino,2024-06-30,2024-07-31,4,0.84942,cdf,WNV cases
San Bernardino,2024-06-30,2024-07-31,5,0.87179,cdf,WNV cases
San Bernardino,2024-06-30,2024-07-31,6,0.89708,cdf,WNV cases
