location,origin_date,target_date,output_type_id,value,output_type,target
Merced,2024-08-31,2024-09-30,0,0.79206,cdf,WNV cases
Merced,2024-08-31,2024-09-30,1,0.79206,cdf,WNV cases
Merced,2024-08-31,2024-09-30,2,0.79206,cdf,WNV cases
Merced,2024-08-31,2024-09-30,3,0.79206,cdf,WNV cases
Merced,2024-08-31,2024-09-30,4,0.89202,cdf,WNV cases
Merced,2024-08-31,2024-09-30,5,0.89202,cdf,WNV cases
Merced,2024-08-31,2024-09-30,6,0.89202,cdf,WNV cases
Merced,2024-08-31,2024-09-30,8,0.93577,cdf,WNV cases
Merced,2024-08-31,2024-09-30,10,0.93577,cdf,WNV cases
Merced,2024-08-31,2024-09-30,15,0.97344,cdf,WNV cases
Merced,2024-08-31,2024-09-30,200,1.0,cdf,WNV cases
Placer,2024-08-31,2024-09-30,0,0.77327,cdf,WNV cases
Placer,2024-08-31,2024-09-30,1,0.77327,cdf,WNV cases
Placer,2024-08-31,2024-09-30,2,0.77327,cdf,WNV cases
Placer,2024-08-31,2024-09-30,3,0.87512,cdf,WNV cases
Placer,2024-08-31,2024-09-30,4,0.87512,cdf,WNV cases
Placer,2024-08-31,2024-09-30,5,0.92169,cdf,WNV cases
Placer,2024-08-31,2024-09-30,6,0.92169,cdf,WNV cases
Placer,2024-08-31,2024-09-30,8,0.94804,cdf,WNV cases
Placer,2024-08-31,2024-09-30,10,0.96445,cdf,WNV cases
Placer,2024-08-31,2024-09-30,15,0.98225,cdf,WNV cases
Placer,2024-08-31,2024-09-30,200,1.0,cdf,WNV cases
Fresno,2024-08-31,2024-09-30,0,0.59327,cdf,WNV cases
Fresno,2024-08-31,2024-09-30,1,0.68838,cdf,WNV cases
Fresno,2024-08-31,2024-09-30,2,0.74138,cdf,WNV cases
Fresno,2024-08-31,2024-09-30,3,0.7779,cdf,WNV cases
Fresno,2024-08-31,2024-09-30,4,0.8056,cdf,WNV cases
Fresno,2024-08-31,2024-09-30,5,0.82769,cdf,WNV cases
Fresno,2024-08-31,2024-09-30,6,0.84592,cdf,WNV cases
Fresno,2024-08-31,2024-09-30,8,0.87437,cdf,WNV cases
Fresno,2024-08-31,2024-09-30,10,0.8957,cdf,WNV cases
Fresno,2024-08-31,2024-09-30,15,0.93103,cdf,WNV cases
Fresno,2024-08-31,2024-09-30,200,1.0,cdf,WNV cases
Riverside,2024-08-31,2024-09-30,0,0.57648,cdf,WNV cases
Riverside,2024-08-31,2024-09-30,1,0.72209,cdf,WNV cases
Riverside,2024-08-31,2024-09-30,2,0.78636,cdf,WNV cases
Riverside,2024-08-31,2024-09-30,3,0.84259,cdf,WNV cases
