location,origin_date,target_date,output_type_id,value,output_type,target
Merced,2024-04-30,2024-05-31,0,0.87258,cdf,WNV cases
Merced,2024-04-30,2024-05-31,1,0.87258,cdf,WNV cases
Merced,2024-04-30,2024-05-31,2,0.87258,cdf,WNV cases
Merced,2024-04-30,2024-05-31,3,0.87258,cdf,WNV cases
Merced,2024-04-30,2024-05-31,4,0.9541,cdf,WNV cases
Merced,2024-04-30,2024-05-31,5,0.9541,cdf,WNV cases
Merced,2024-04-30,2024-05-31,6,0.9541,cdf,WNV cases
Merced,2024-04-30,2024-05-31,8,0.98043,cdf,WNV cases
Merced,2024-04-30,2024-05-31,10,0.98043,cdf,WNV cases
Merced,2024-04-30,2024-05-31,15,0.99573,cdf,WNV cases
Merced,2024-04-30,2024-05-31,200,1.0,cdf,WNV cases
Placer,2024-04-30,2024-05-31,0,0.84097,cdf,WNV cases
Placer,2024-04-30,2024-05-31,1,0.84097,cdf,WNV cases
Placer,2024-04-30,2024-05-31,2,0.84097,cdf,WNV cases
Placer,2024-04-30,2024-05-31,3,0.93205,cdf,WNV cases
Placer,2024-04-30,2024-05-31,4,0.93205,cdf,WNV cases
Placer,2024-04-30,2024-05-31,5,0.96614,cdf,WNV cases
Placer,2024-04-30,2024-05-31,6,0.96614,cdf,WNV cases
Placer,2024-04-30,2024-05-31,8,0.98191,cdf,WNV cases
Placer,2024-04-30,2024-05-31,10,0.98994,cdf,WNV cases
Placer,2024-04-30,2024-05-31,15,0.99672,cdf,WNV cases
Placer,2024-04-30,2024-05-31,200,1.0,cdf,WNV cases
Fresno,2024-04-30,2024-05-31,0,0.75256,cdf,WNV cases
Fresno,2024-04-30,2024-05-31,1,0.85574,cdf,WNV cases
Fresno,2024-04-30,2024-05-31,2,0.90485,cdf,WNV cases
Fresno,2024-04-30,2024-05-31,3,0.93381,cdf,WNV cases
Fresno,2024-04-30,2024-05-31,4,0.9525,cdf,WNV cases
Fresno,2024-04-30,2024-05-31,5,0.96522,cdf,WNV cases
Fresno,2024-04-30,2024-05-31,6,0.97413,cdf,WNV cases
Fresno,2024-04-30,2024-05-31,8,0.98527,cdf,WNV cases
Fresno,2024-04-30,2024-05-31,10,0.9914,cdf,WNV cases
Fresno,2024-04-30,2024-05-31,15,0.99759,cdf,WNV cases
Fresno,2024-04-30,2024-05-31,200,1.0,cdf,WNV cases
Riverside,2024-04-30,2024-05-31,0,0.66198,cdf,WNV cases
Riverside,2024-04-30,2024-05-31,1,0.81771,cdf,WNV cases
Riverside,2024-04-30,2024-05-31,2,0.87937,cdf,WNV cases
Riverside,2024-04-30,2024-05-31,3,0.92738,cdf,WNV cases
Riverside,2024-04-30,2024-05-31,4,0.94623,cdf,WNV cases
Riverside,2024-04-30,2024-05-31,5,0.96453,cdf,WNV cases
Riverside,2024-04-30,2024-05-31,6,0.97273,cdf,WNV cases
Riverside,2024-04-30,2024-05-31,8,0.98534,cdf,WNV cases
Riverside,2024-04-30,2024-05-31,10,0.99185,cdf,WNV cases
Riverside,2024-04-30,2024-05-31,15,0.99783,cdf,WNV cases
Riverside,2024-04-30,2024-05-31,200,1.0,cdf,WNV cases
San Joaquin,2024-04-30,2024-05-31,0,0.77856,cdf,WNV cases
San Joaquin,2024-04-30,2024-05-31,1,0.77856,cdf,WNV cases
San Joaquin,2024-04-30,2024-05-31,2,0.87985,cdf,WNV cases
San Joaquin,2024-04-30,2024-05-31,3,0.92564,cdf,WNV cases
San Joaquin,2024-04-30,2024-05-31,4,0.95124,cdf,WNV cases
San Joaquin,2024-04-30,2024-05-31,5,0.95124,cdf,WNV cases
San Joaquin,2024-04-30,2024-05-31,6,0.967,cdf,WNV cases
San Joaquin,2024-04-30,2024-05-31,8,0.98394,cdf,WNV cases
