location,origin_date,target_date,output_type_id,value,output_type,target
Merced,2024-05-31,2024-06-30,0,0.8724,cdf,WNV cases
Merced,2024-05-31,2024-06-30,1,0.8724,cdf,WNV cases
Merced,2024-05-31,2024-06-30,2,0.8724,cdf,WNV cases
Merced,2024-05-31,2024-06-30,3,0.8724,cdf,WNV cases
Merced,2024-05-31,2024-06-30,4,0.95394,cdf,WNV cases
Merced,2024-05-31,2024-06-30,5,0.95394,cdf,WNV cases
Merced,2024-05-31,2024-06-30,6,0.95394,cdf,WNV cases
Merced,2024-05-31,2024-06-30,8,0.98035,cdf,WNV cases
Merced,2024-05-31,2024-06-30,10,0.98035,cdf,WNV cases
Merced,2024-05-31,2024-06-30,15,0.99572,cdf,WNV cases
Merced,2024-05-31,2024-06-30,200,1.0,cdf,WNV cases
Placer,2024-05-31,2024-06-30,0,0.84116,cdf,WNV cases
Placer,2024-05-31,2024-06-30,1,0.84116,cdf,WNV cases
Placer,2024-05-31,2024-06-30,2,0.84116,cdf,WNV cases
Placer,2024-05-31,2024-06-30,3,0.93196,cdf,WNV cases
Placer,2024-05-31,2024-06-30,4,0.93196,cdf,WNV cases
Placer,2024-05-31,2024-06-30,5,0.96605,cdf,WNV cases
Placer,2024-05-31,2024-06-30,6,0.96605,cdf,WNV cases
Placer,2024-05-31,2024-06-30,8,0.98191,cdf,WNV cases
Placer,2024-05-31,2024-06-30,10,0.99,cdf,WNV cases
Placer,2024-05-31,2024-06-30,15,0.9967,cdf,WNV cases
Placer,2024-05-31,2024-06-30,200,1.0,cdf,WNV cases
Fresno,2024-05-31,2024-06-30,0,0.75268,cdf,WNV cases
Fresno,2024-05-31,2024-06-30,1,0.85553,cdf,WNV cases
Fresno,2024-05-31,2024-06-30,2,0.90466,cdf,WNV cases
Fresno,2024-05-31,2024-06-30,3,0.93362,cdf,WNV cases
Fresno,2024-05-31,2024-06-30,4,0.95234,cdf,WNV cases
Fresno,2024-05-31,2024-06-30,5,0.96509,cdf,WNV cases
Fresno,2024-05-31,2024-06-30,6,0.97407,cdf,WNV cases
Fresno,2024-05-31,2024-06-30,8,0.98527,cdf,WNV cases
Fresno,2024-05-31,2024-06-30,10,0.99135,cdf,WNV cases
Fresno,2024-05-31,2024-06-30,15,0.99757,cdf,WNV cases
Fresno,2024-05-31,2024-06-30,200,1.0,cdf,WNV cases
Riverside,2024-05-31,2024-06-30,0,0.66181,cdf,WNV cases
Riverside,2024-05-31,2024-06-30,1,0.81766,cdf,WNV cases
Riverside,2024-05-31,2024-06-30,2,0.87942,cdf,WNV cases
Riverside,2024-05-31,2024-06-30,3,0.92741,cdf,WNV cases
Riverside,2024-05-31,2024-06-30,4,0.94613,cdf,WNV cases
Riverside,2024-05-31,2024-06-30,5,0.96452,cdf,WNV cases
Riverside,2024-05-31,2024-06-30,6,0.97273,cdf,WNV cases
Riverside,2024-05-31,2024-06-30,8,0.98536,cdf,WNV cases
