location,origin_date,target_date,output_type_id,value,output_type,target
Merced,2024-07-31,2024-08-31,0,0.84247,cdf,WNV cases
Merced,2024-07-31,2024-08-31,1,0.84247,cdf,WNV cases
Merced,2024-07-31,2024-08-31,2,0.84247,cdf,WNV cases
Merced,2024-07-31,2024-08-31,3,0.84247,cdf,WNV cases
Merced,2024-07-31,2024-08-31,4,0.93294,cdf,WNV cases
Merced,2024-07-31,2024-08-31,5,0.93294,cdf,WNV cases
Merced,2024-07-31,2024-08-31,6,0.93294,cdf,WNV cases
Merced,2024-07-31,2024-08-31,8,0.96672,cdf,WNV cases
Merced,2024-07-31,2024-08-31,10,0.96672,cdf,WNV cases
Merced,2024-07-31,2024-08-31,15,0.99035,cdf,WNV cases
Merced,2024-07-31,2024-08-31,200,1.0,cdf,WNV cases
Placer,2024-07-31,2024-08-31,0,0.80824,cdf,WNV cases
Placer,2024-07-31,2024-08-31,1,0.80824,cdf,WNV cases
Placer,2024-07-31,2024-08-31,2,0.80824,cdf,WNV cases
Placer,2024-07-31,2024-08-31,3,0.90592,cdf,WNV cases
Placer,2024-07-31,2024-08-31,4,0.90592,cdf,WNV cases
Placer,2024-07-31,2024-08-31,5,0.94685,cdf,WNV cases
Placer,2024-07-31,2024-08-31,6,0.94685,cdf,WNV cases
Placer,2024-07-31,2024-08-31,8,0.96797,cdf,WNV cases
Placer,2024-07-31,2024-08-31,10,0.98003,cdf,WNV cases
Placer,2024-07-31,2024-08-31,15,0.99174,cdf,WNV cases
Placer,2024-07-31,2024-08-31,200,1.0,cdf,WNV cases
Fresno,2024-07-31,2024-08-31,0,0.6101,cdf,WNV cases
Fresno,2024-07-31,2024-08-31,1,0.70707,cdf,WNV cases
Fresno,2024-07-31,2024-08-31,2,0.76081,cdf,WNV cases
Fresno,2024-07-31,2024-08-31,3,0.79749,cdf,WNV cases
Fresno,2024-07-31,2024-08-31,4,0.82502,cdf,WNV cases
Fresno,2024-07-31,2024-08-31,5,0.84669,cdf,WNV cases
Fresno,2024-07-31,2024-08-31,6,0.86442,cdf,WNV cases
Fresno,2024-07-31,2024-08-31,8,0.89181,cdf,WNV cases
Fresno,2024-07-31,2024-08-31,10,0.91197,cdf,WNV cases
Fresno,2024-07-31,2024-08-31,15,0.94472,cdf,WNV cases
Fresno,2024-07-31,2024-08-31,200,1.0,cdf,WNV cases
Riverside,2024-07-31,2024-08-31,0,0.48632,cdf,WNV cases
Riverside,2024-07-31,2024-08-31,1,0.61327,cdf,WNV cases
Riverside,2024-07-31,2024-08-31,2,0.67228,cdf,WNV cases
Riverside,2024-07-31,2024-08-31,3,0.72729,cdf,WNV cases
Riverside,2024-07-31,2024-08-31,4,0.75359,cdf,WNV cases
Riverside,2024-07-31,2024-08-31,5,0.78444,cdf,WNV cases
Riverside,2024-07-31,2024-08-31,6,0.80123,cdf,WNV cases
Riverside,2024-07-31,2024-08-31,8,0.83427,cdf,WNV cases
Riverside,2024-07-31,2024-08-31,10,0.85917,cdf,WNV cases
Riverside,2024-07-31,2024-08-31,15,0.90022,cdf,WNV cases
Riverside,2024-07-31,2024-08-31,200,1.0,cdf,WNV cases
San Joaquin,2024-07-31,2024-08-31,0,0.65244,cdf,WNV cases
San Joaquin,2024-07-31,2024-08-31,1,0.65244,cdf,WNV cases
San Joaquin,2024-07-31,2024-08-31,2,0.75351,cdf,WNV cases
San Joaquin,2024-07-31,2024-08-31,3,0.8078,cdf,WNV cases
San Joaquin,2024-07-31,2024-08-31,4,0.84387,cdf,WNV cases
San Joaquin,2024-07-31,2024-08-31,5,0.84387,cdf,WNV cases
San Joaquin,2024-07-31,2024-08-31,6,0.87019,cdf,WNV cases
San Joaquin,2024-07-31,2024-08-31,8,0.90646,cdf,WNV cases
San Joaquin,2024-07-31,2024-08-31,10,0.91951,cdf,WNV cases
San Joaquin,2024-07-31,2024-08-31,15,0.95322,cdf,WNV cases
San Joaquin,2024-07-31,2024-08-31,200,1.0,cdf,WNV cases
San Bernardino,2024-07-31,2024-08-31,0,0.4817,cdf,WNV cases
San Bernardino,2024-07-31,2024-08-31,1,0.60772,cdf,WNV cases
San Bernardino,2024-07-31,2024-08-31,2,0.66629,cdf,WNV cases
San Bernardino,2024-07-31,2024-08-31,3,0.70536,cdf,WNV cases
San Bernardino,2024-07-31,2024-08-31,4,0.73488,cdf,WNV cases
San Bernardino,2024-07-31,2024-08-31,5,0.75843,cdf,WNV cases
San Bernardino,2024-07-31,2024-08-31,6,0.78673,cdf,WNV cases
San Bernardino,2024-07-31,2024-08-31,8,0.81592,cdf,WNV cases
San Bernardino,2024-07-31,2024-08-31,10,0.83867,cdf,WNV cases
San Bernardino,2024-07-31,2024-08-31,15,0.88267,cdf,WNV cases
San Bernardino,2024-07-31,2024-08-31,200,1.0,cdf,WNV cases
Stanislaus,2024-07-31,2024-08-31,0,0.46901,cdf,WNV cases
Stanislaus,2024-07-31,2024-08-31,1,0.46901,cdf,WNV cases
Stanislaus,2024-07-31,2024-08-31,2,0.54693,cdf,WNV cases
Stanislaus,2024-07-31,2024-08-31,3,0.54693,cdf,WNV cases
Stanislaus,2024-07-31,2024-08-31,4,0.59202,cdf,WNV cases
Stanislaus,2024-07-31,2024-08-31,5,0.59202,cdf,WNV cases
Stanislaus,2024-07-31,2024-08-31,6,0.62417,cdf,WNV cases
Stanislaus,2024-07-31,2024-08-31,8,0.64939,cdf,WNV cases
Stanislaus,2024-07-31,2024-08-31,10,0.67016,cdf,WNV cases
Stanislaus,2024-07-31,2024-08-31,15,0.71684,cdf,WNV cases
Stanislaus,2024-07-31,2024-08-31,200,1.0,cdf,WNV cases
Solano,2024-07-31,2024-08-31,0,0.78324,cdf,WNV cases
Solano,2024-07-31,2024-08-31,1,0.78324,cdf,WNV cases
Solano,2024-07-31,2024-08-31,2,0.78324,cdf,WNV cases
Solano,2024-07-31,2024-08-31,3,0.88415,cdf,WNV cases
Solano,2024-07-31,2024-08-31,4,0.88415,cdf,WNV cases
Solano,2024-07-31,2024-08-31,5,0.92912,cdf,WNV cases
Solano,2024-07-31,2024-08-31,6,0.92912,cdf,WNV cases
Solano,2024-07-31,2024-08-31,8,0.95409,cdf,WNV cases
Solano,2024-07-31,2024-08-31,10,0.96929,cdf,WNV cases
Solano,2024-07-31,2024-08-31,15,0.98536,cdf,WNV cases
Solano,2024-07-31,2024-08-31,200,1.0,cdf,WNV cases
Kern,2024-07-31,2024-08-31,0,0.69124,cdf,WNV cases
Kern,2024-07-31,2024-08-31,1,0.69124,cdf,WNV cases
Kern,2024-07-31,2024-08-31,2,0.79466,cdf,WNV cases
Kern,2024-07-31,2024-08-31,3,0.84819,cdf,WNV cases
Kern,2024-07-31,2024-08-31,4,0.88259,cdf,WNV cases
Kern,2024-07-31,2024-08-31,5,0.90684,cdf,WNV cases
Kern,2024-07-31,2024-08-31,6,0.92474,cdf,WNV cases
Kern,2024-07-31,2024-08-31,8,0.94922,cdf,WNV cases
Kern,2024-07-31,2024-08-31,10,0.9647,cdf,WNV cases
Kern,2024-07-31,2024-08-31,15,0.98196,cdf,WNV cases
Kern,2024-07-31,2024-08-31,200,1.0,cdf,WNV cases
