location,origin_date,target_date,output_type_id,value,output_type,target
Fresno,2024-11-30,2024-12-31,0,0.84418,cdf,WNV cases
Fresno,2024-11-30,2024-12-31,1,0.89021,cdf,WNV cases
Fresno,2024-11-30,2024-12-31,2,0.91973,cdf,WNV cases
Fresno,2024-11-30,2024-12-31,3,0.95075,cdf,WNV cases
Fresno,2024-11-30,2024-12-31,4,0.96246,cdf,WNV cases
Fresno,2024-11-30,2024-12-31,5,0.97207,cdf,WNV cases
Fresno,2024-11-30,2024-12-31,6,0.97774,cdf,WNV cases
Fresno,2024-11-30,2024-12-31,8,0.98387,cdf,WNV cases
Fresno,2024-11-30,2024-12-31,10,0.98935,cdf,WNV cases
Fresno,2024-11-30,2024-12-31,15,0.99462,cdf,WNV cases
Fresno,2024-11-30,2024-12-31,200,1.0,cdf,WNV cases
Kern,2024-11-30,2024-12-31,0,0.85777,cdf,WNV cases
Kern,2024-11-30,2024-12-31,1,0.86418,cdf,WNV cases
Kern,2024-11-30,2024-12-31,2,0.91442,cdf,WNV cases
Kern,2024-11-30,2024-12-31,3,0.94839,cdf,WNV cases
Kern,2024-11-30,2024-12-31,4,0.96154,cdf,WNV cases
Kern,2024-11-30,2024-12-31,5,0.97348,cdf,WNV cases
Kern,2024-11-30,2024-12-31,6,0.97904,cdf,WNV cases
Kern,2024-11-30,2024-12-31,8,0.98454,cdf,WNV cases
Kern,2024-11-30,2024-12-31,10,0.98973,cdf,WNV cases
Kern,2024-11-30,2024-12-31,15,0.99476,cdf,WNV cases
Kern,2024-11-30,2024-12-31,200,1.0,cdf,WNV cases
Los Angeles,2024-11-30,2024-12-31,0,0.84303,cdf,WNV cases
Los Angeles,2024-11-30,2024-12-31,1,0.95116,cdf,WNV cases
Los Angeles,2024-11-30,2024-12-31,2,0.95766,cdf,WNV cases
Los Angeles,2024-11-30,2024-12-31,3,0.96318,cdf,WNV cases
Los Angeles,2024-11-30,2024-12-31,4,0.9685,cdf,WNV cases
Los Angeles,2024-11-30,2024-12-31,5,0.9738,cdf,WNV cases
Los Angeles,2024-11-30,2024-12-31,6,0.97908,cdf,WNV cases
Los Angeles,2024-11-30,2024-12-31,8,0.98433,cdf,WNV cases
Los Angeles,2024-11-30,2024-12-31,10,0.98956,cdf,WNV cases
Los Angeles,2024-11-30,2024-12-31,15,0.99475,cdf,WNV cases
Los Angeles,2024-11-30,2024-12-31,200,1.0,cdf,WNV cases
Merced,2024-11-30,2024-12-31,0,0.86041,cdf,WNV cases
Merced,2024-11-30,2024-12-31,1,0.86612,cdf,WNV cases
Merced,2024-11-30,2024-12-31,2,0.87759,cdf,WNV cases
Merced,2024-11-30,2024-12-31,3,0.90737,cdf,WNV cases
Merced,2024-11-30,2024-12-31,4,0.96159,cdf,WNV cases
Merced,2024-11-30,2024-12-31,5,0.97247,cdf,WNV cases
Merced,2024-11-30,2024-12-31,6,0.97757,cdf,WNV cases
Merced,2024-11-30,2024-12-31,8,0.98404,cdf,WNV cases
Merced,2024-11-30,2024-12-31,10,0.98914,cdf,WNV cases
Merced,2024-11-30,2024-12-31,15,0.99463,cdf,WNV cases
Merced,2024-11-30,2024-12-31,200,1.0,cdf,WNV cases
Orange,2024-11-30,2024-12-31,0,0.83831,cdf,WNV cases
