location,origin_date,target_date,output_type_id,value,output_type,target
Merced,2024-06-30,2024-07-31,0,0.72339,cdf,WNV cases
Merced,2024-06-30,2024-07-31,1,0.72339,cdf,WNV cases
Merced,2024-06-30,2024-07-31,2,0.72339,cdf,WNV cases
Merced,2024-06-30,2024-07-31,3,0.72339,cdf,WNV cases
Merced,2024-06-30,2024-07-31,4,0.8236,cdf,WNV cases
Merced,2024-06-30,2024-07-31,5,0.8236,cdf,WNV cases
Merced,2024-06-30,2024-07-31,6,0.8236,cdf,WNV cases
Merced,2024-06-30,2024-07-31,8,0.87405,cdf,WNV cases
Merced,2024-06-30,2024-07-31,10,0.87405,cdf,WNV cases
Merced,2024-06-30,2024-07-31,15,0.92723,cdf,WNV cases
Merced,2024-06-30,2024-07-31,200,1.0,cdf,WNV cases
Placer,2024-06-30,2024-07-31,0,0.74048,cdf,WNV cases
Placer,2024-06-30,2024-07-31,1,0.74048,cdf,WNV cases
Placer,2024-06-30,2024-07-31,2,0.74048,cdf,WNV cases
Placer,2024-06-30,2024-07-31,3,0.84066,cdf,WNV cases
Placer,2024-06-30,2024-07-31,4,0.84066,cdf,WNV cases
Placer,2024-06-30,2024-07-31,5,0.88981,cdf,WNV cases
Placer,2024-06-30,2024-07-31,6,0.88981,cdf,WNV cases
Placer,2024-06-30,2024-07-31,8,0.91984,cdf,WNV cases
Placer,2024-06-30,2024-07-31,10,0.93991,cdf,WNV cases
Placer,2024-06-30,2024-07-31,15,0.96448,cdf,WNV cases
Placer,2024-06-30,2024-07-31,200,1.0,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,0,0.65606,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,1,0.7531,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,2,0.80547,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,3,0.84039,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,4,0.86606,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,5,0.88592,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,6,0.90176,cdf,WNV cases
Fresno,2024-06-30,2024-07-31,8,0.92543,cdf,WNV cases
