location,origin_date,target_date,output_type_id,value,output_type,target
Merced,2024-09-30,2024-10-31,0,0.75433,cdf,WNV cases
Merced,2024-09-30,2024-10-31,1,0.75433,cdf,WNV cases
Merced,2024-09-30,2024-10-31,2,0.75433,cdf,WNV cases
Merced,2024-09-30,2024-10-31,3,0.75433,cdf,WNV cases
Merced,2024-09-30,2024-10-31,4,0.85994,cdf,WNV cases
Merced,2024-09-30,2024-10-31,5,0.85994,cdf,WNV cases
Merced,2024-09-30,2024-10-31,6,0.85994,cdf,WNV cases
Merced,2024-09-30,2024-10-31,8,0.90963,cdf,WNV cases
Merced,2024-09-30,2024-10-31,10,0.90963,cdf,WNV cases
Merced,2024-09-30,2024-10-31,15,0.95668,cdf,WNV cases
Merced,2024-09-30,2024-10-31,200,1.0,cdf,WNV cases
Placer,2024-09-30,2024-10-31,0,0.75452,cdf,WNV cases
Placer,2024-09-30,2024-10-31,1,0.75452,cdf,WNV cases
Placer,2024-09-30,2024-10-31,2,0.75452,cdf,WNV cases
Placer,2024-09-30,2024-10-31,3,0.86015,cdf,WNV cases
Placer,2024-09-30,2024-10-31,4,0.86015,cdf,WNV cases
Placer,2024-09-30,2024-10-31,5,0.90964,cdf,WNV cases
Placer,2024-09-30,2024-10-31,6,0.90964,cdf,WNV cases
Placer,2024-09-30,2024-10-31,8,0.93841,cdf,WNV cases
Placer,2024-09-30,2024-10-31,10,0.95666,cdf,WNV cases
Placer,2024-09-30,2024-10-31,15,0.97734,cdf,WNV cases
Placer,2024-09-30,2024-10-31,200,1.0,cdf,WNV cases
Fresno,2024-09-30,2024-10-31,0,0.7549,cdf,WNV cases
Fresno,2024-09-30,2024-10-31,1,0.86032,cdf,WNV cases
Fresno,2024-09-30,2024-10-31,2,0.9098,cdf,WNV cases
Fresno,2024-09-30,2024-10-31,3,0.93842,cdf,WNV cases
Fresno,2024-09-30,2024-10-31,4,0.95661,cdf,WNV cases
Fresno,2024-09-30,2024-10-31,5,0.96886,cdf,WNV cases
Fresno,2024-09-30,2024-10-31,6,0.97727,cdf,WNV cases
Fresno,2024-09-30,2024-10-31,8,0.98757,cdf,WNV cases
Fresno,2024-09-30,2024-10-31,10,0.99298,cdf,WNV cases
Fresno,2024-09-30,2024-10-31,15,0.99818,cdf,WNV cases
Fresno,2024-09-30,2024-10-31,200,1.0,cdf,WNV cases
Riverside,2024-09-30,2024-10-31,0,0.68439,cdf,WNV cases
Riverside,2024-09-30,2024-10-31,1,0.84541,cdf,WNV cases
Riverside,2024-09-30,2024-10-31,2,0.90561,cdf,WNV cases
Riverside,2024-09-30,2024-10-31,3,0.94907,cdf,WNV cases
Riverside,2024-09-30,2024-10-31,4,0.9648,cdf,WNV cases
Riverside,2024-09-30,2024-10-31,5,0.97903,cdf,WNV cases
Riverside,2024-09-30,2024-10-31,6,0.9849,cdf,WNV cases
Riverside,2024-09-30,2024-10-31,8,0.99311,cdf,WNV cases
Riverside,2024-09-30,2024-10-31,10,0.99673,cdf,WNV cases
Riverside,2024-09-30,2024-10-31,15,0.9994,cdf,WNV cases
Riverside,2024-09-30,2024-10-31,200,1.0,cdf,WNV cases
San Joaquin,2024-09-30,2024-10-31,0,0.7311,cdf,WNV cases
San Joaquin,2024-09-30,2024-10-31,1,0.7311,cdf,WNV cases
San Joaquin,2024-09-30,2024-10-31,2,0.8375,cdf,WNV cases
San Joaquin,2024-09-30,2024-10-31,3,0.88975,cdf,WNV cases
San Joaquin,2024-09-30,2024-10-31,4,0.92119,cdf,WNV cases
San Joaquin,2024-09-30,2024-10-31,5,0.92119,cdf,WNV cases
San Joaquin,2024-09-30,2024-10-31,6,0.942,cdf,WNV cases
San Joaquin,2024-09-30,2024-10-31,8,0.96689,cdf,WNV cases
San Joaquin,2024-09-30,2024-10-31,10,0.97455,cdf,WNV cases
San Joaquin,2024-09-30,2024-10-31,15,0.99046,cdf,WNV cases
San Joaquin,2024-09-30,2024-10-31,200,1.0,cdf,WNV cases
San Bernardino,2024-09-30,2024-10-31,0,0.73107,cdf,WNV cases
San Bernardino,2024-09-30,2024-10-31,1,0.88961,cdf,WNV cases
San Bernardino,2024-09-30,2024-10-31,2,0.94193,cdf,WNV cases
San Bernardino,2024-09-30,2024-10-31,3,0.96686,cdf,WNV cases
San Bernardino,2024-09-30,2024-10-31,4,0.98022,cdf,WNV cases
San Bernardino,2024-09-30,2024-10-31,5,0.98789,cdf,WNV cases
San Bernardino,2024-09-30,2024-10-31,6,0.99401,cdf,WNV cases
San Bernardino,2024-09-30,2024-10-31,8,0.99755,cdf,WNV cases
San Bernardino,2024-09-30,2024-10-31,10,0.99898,cdf,WNV cases
San Bernardino,2024-09-30,2024-10-31,15,0.9999,cdf,WNV cases
San Bernardino,2024-09-30,2024-10-31,200,1.0,cdf,WNV cases
Stanislaus,2024-09-30,2024-10-31,0,0.73099,cdf,WNV cases
Stanislaus,2024-09-30,2024-10-31,1,0.73099,cdf,WNV cases
Stanislaus,2024-09-30,2024-10-31,2,0.83739,cdf,WNV cases
Stanislaus,2024-09-30,2024-10-31,3,0.83739,cdf,WNV cases
Stanislaus,2024-09-30,2024-10-31,4,0.88962,cdf,WNV cases
Stanislaus,2024-09-30,2024-10-31,5,0.88962,cdf,WNV cases
Stanislaus,2024-09-30,2024-10-31,6,0.92101,cdf,WNV cases
Stanislaus,2024-09-30,2024-10-31,8,0.9419,cdf,WNV cases
Stanislaus,2024-09-30,2024-10-31,10,0.95635,cdf,WNV cases
Stanislaus,2024-09-30,2024-10-31,15,0.98016,cdf,WNV cases
Stanislaus,2024-09-30,2024-10-31,200,1.0,cdf,WNV cases
Solano,2024-09-30,2024-10-31,0,0.75483,cdf,WNV cases
Solano,2024-09-30,2024-10-31,1,0.75483,cdf,WNV cases
Solano,2024-09-30,2024-10-31,2,0.75483,cdf,WNV cases
Solano,2024-09-30,2024-10-31,3,0.86029,cdf,WNV cases
Solano,2024-09-30,2024-10-31,4,0.86029,cdf,WNV cases
Solano,2024-09-30,2024-10-31,5,0.90962,cdf,WNV cases
Solano,2024-09-30,2024-10-31,6,0.90962,cdf,WNV cases
Solano,2024-09-30,2024-10-31,8,0.93845,cdf,WNV cases
Solano,2024-09-30,2024-10-31,10,0.95677,cdf,WNV cases
Solano,2024-09-30,2024-10-31,15,0.97739,cdf,WNV cases
Solano,2024-09-30,2024-10-31,200,1.0,cdf,WNV cases
Kern,2024-09-30,2024-10-31,0,0.7545,cdf,WNV cases
Kern,2024-09-30,2024-10-31,1,0.7545,cdf,WNV cases
Kern,2024-09-30,2024-10-31,2,0.85992,cdf,WNV cases
Kern,2024-09-30,2024-10-31,3,0.9095,cdf,WNV cases
Kern,2024-09-30,2024-10-31,4,0.93824,cdf,WNV cases
Kern,2024-09-30,2024-10-31,5,0.95654,cdf,WNV cases
Kern,2024-09-30,2024-10-31,6,0.96883,cdf,WNV cases
Kern,2024-09-30,2024-10-31,8,0.98329,cdf,WNV cases
Kern,2024-09-30,2024-10-31,10,0.9907,cdf,WNV cases
Kern,2024-09-30,2024-10-31,15,0.99692,cdf,WNV cases
Kern,2024-09-30,2024-10-31,200,1.0,cdf,WNV cases
Orange,2024-09-30,2024-10-31,0,0.73095,cdf,WNV cases
Orange,2024-09-30,2024-10-31,1,0.92106,cdf,WNV cases
Orange,2024-09-30,2024-10-31,2,0.96679,cdf,WNV cases
Orange,2024-09-30,2024-10-31,3,0.98452,cdf,WNV cases
Orange,2024-09-30,2024-10-31,4,0.99245,cdf,WNV cases
Orange,2024-09-30,2024-10-31,5,0.99618,cdf,WNV cases
Orange,2024-09-30,2024-10-31,6,0.99803,cdf,WNV cases
