location,origin_date,target_date,output_type_id,value,output_type,target
Merced,2024-07-31,2024-08-31,0,0.73125,cdf,WNV cases
Merced,2024-07-31,2024-08-31,1,0.73125,cdf,WNV cases
Merced,2024-07-31,2024-08-31,2,0.73125,cdf,WNV cases
Merced,2024-07-31,2024-08-31,3,0.73125,cdf,WNV cases
Merced,2024-07-31,2024-08-31,4,0.83799,cdf,WNV cases
Merced,2024-07-31,2024-08-31,5,0.83799,cdf,WNV cases
Merced,2024-07-31,2024-08-31,6,0.83799,cdf,WNV cases
Merced,2024-07-31,2024-08-31,8,0.8902,cdf,WNV cases
Merced,2024-07-31,2024-08-31,10,0.8902,cdf,WNV cases
Merced,2024-07-31,2024-08-31,15,0.94241,cdf,WNV cases
Merced,2024-07-31,2024-08-31,200,1.0,cdf,WNV cases
Placer,2024-07-31,2024-08-31,0,0.70735,cdf,WNV cases
Placer,2024-07-31,2024-08-31,1,0.70735,cdf,WNV cases
Placer,2024-07-31,2024-08-31,2,0.70735,cdf,WNV cases
Placer,2024-07-31,2024-08-31,3,0.81413,cdf,WNV cases
Placer,2024-07-31,2024-08-31,4,0.81413,cdf,WNV cases
Placer,2024-07-31,2024-08-31,5,0.86806,cdf,WNV cases
Placer,2024-07-31,2024-08-31,6,0.86806,cdf,WNV cases
Placer,2024-07-31,2024-08-31,8,0.90179,cdf,WNV cases
Placer,2024-07-31,2024-08-31,10,0.92483,cdf,WNV cases
Placer,2024-07-31,2024-08-31,15,0.95379,cdf,WNV cases
Placer,2024-07-31,2024-08-31,200,1.0,cdf,WNV cases
Fresno,2024-07-31,2024-08-31,0,0.59175,cdf,WNV cases
Fresno,2024-07-31,2024-08-31,1,0.69018,cdf,WNV cases
Fresno,2024-07-31,2024-08-31,2,0.74518,cdf,WNV cases
Fresno,2024-07-31,2024-08-31,3,0.78302,cdf,WNV cases
Fresno,2024-07-31,2024-08-31,4,0.81156,cdf,WNV cases
Fresno,2024-07-31,2024-08-31,5,0.83415,cdf,WNV cases
Fresno,2024-07-31,2024-08-31,6,0.85272,cdf,WNV cases
Fresno,2024-07-31,2024-08-31,8,0.88148,cdf,WNV cases
Fresno,2024-07-31,2024-08-31,10,0.90285,cdf,WNV cases
Fresno,2024-07-31,2024-08-31,15,0.93785,cdf,WNV cases
Fresno,2024-07-31,2024-08-31,200,1.0,cdf,WNV cases
Riverside,2024-07-31,2024-08-31,0,0.54888,cdf,WNV cases
Riverside,2024-07-31,2024-08-31,1,0.69479,cdf,WNV cases
Riverside,2024-07-31,2024-08-31,2,0.76029,cdf,WNV cases
Riverside,2024-07-31,2024-08-31,3,0.8188,cdf,WNV cases
Riverside,2024-07-31,2024-08-31,4,0.84549,cdf,WNV cases
Riverside,2024-07-31,2024-08-31,5,0.87534,cdf,WNV cases
Riverside,2024-07-31,2024-08-31,6,0.89079,cdf,WNV cases
Riverside,2024-07-31,2024-08-31,8,0.91943,cdf,WNV cases
Riverside,2024-07-31,2024-08-31,10,0.93904,cdf,WNV cases
Riverside,2024-07-31,2024-08-31,15,0.96672,cdf,WNV cases
Riverside,2024-07-31,2024-08-31,200,1.0,cdf,WNV cases
San Joaquin,2024-07-31,2024-08-31,0,0.61381,cdf,WNV cases
San Joaquin,2024-07-31,2024-08-31,1,0.61381,cdf,WNV cases
San Joaquin,2024-07-31,2024-08-31,2,0.71471,cdf,WNV cases
San Joaquin,2024-07-31,2024-08-31,3,0.77038,cdf,WNV cases
San Joaquin,2024-07-31,2024-08-31,4,0.80821,cdf,WNV cases
San Joaquin,2024-07-31,2024-08-31,5,0.80821,cdf,WNV cases
San Joaquin,2024-07-31,2024-08-31,6,0.83645,cdf,WNV cases
San Joaquin,2024-07-31,2024-08-31,8,0.8764,cdf,WNV cases
San Joaquin,2024-07-31,2024-08-31,10,0.89118,cdf,WNV cases
San Joaquin,2024-07-31,2024-08-31,15,0.93127,cdf,WNV cases
San Joaquin,2024-07-31,2024-08-31,200,1.0,cdf,WNV cases
San Bernardino,2024-07-31,2024-08-31,0,0.56989,cdf,WNV cases
San Bernardino,2024-07-31,2024-08-31,1,0.71976,cdf,WNV cases
San Bernardino,2024-07-31,2024-08-31,2,0.78601,cdf,WNV cases
San Bernardino,2024-07-31,2024-08-31,3,0.82793,cdf,WNV cases
San Bernardino,2024-07-31,2024-08-31,4,0.85783,cdf,WNV cases
San Bernardino,2024-07-31,2024-08-31,5,0.88044,cdf,WNV cases
San Bernardino,2024-07-31,2024-08-31,6,0.90583,cdf,WNV cases
San Bernardino,2024-07-31,2024-08-31,8,0.92957,cdf,WNV cases
San Bernardino,2024-07-31,2024-08-31,10,0.94625,cdf,WNV cases
San Bernardino,2024-07-31,2024-08-31,15,0.9726,cdf,WNV cases
San Bernardino,2024-07-31,2024-08-31,200,1.0,cdf,WNV cases
Stanislaus,2024-07-31,2024-08-31,0,0.40445,cdf,WNV cases
Stanislaus,2024-07-31,2024-08-31,1,0.40445,cdf,WNV cases
Stanislaus,2024-07-31,2024-08-31,2,0.47489,cdf,WNV cases
Stanislaus,2024-07-31,2024-08-31,3,0.47489,cdf,WNV cases
Stanislaus,2024-07-31,2024-08-31,4,0.51608,cdf,WNV cases
Stanislaus,2024-07-31,2024-08-31,5,0.51608,cdf,WNV cases
Stanislaus,2024-07-31,2024-08-31,6,0.54584,cdf,WNV cases
Stanislaus,2024-07-31,2024-08-31,8,0.56938,cdf,WNV cases
Stanislaus,2024-07-31,2024-08-31,10,0.58893,cdf,WNV cases
Stanislaus,2024-07-31,2024-08-31,15,0.63365,cdf,WNV cases
Stanislaus,2024-07-31,2024-08-31,200,1.0,cdf,WNV cases
Solano,2024-07-31,2024-08-31,0,0.73122,cdf,WNV cases
Solano,2024-07-31,2024-08-31,1,0.73122,cdf,WNV cases
Solano,2024-07-31,2024-08-31,2,0.73122,cdf,WNV cases
Solano,2024-07-31,2024-08-31,3,0.83796,cdf,WNV cases
Solano,2024-07-31,2024-08-31,4,0.83796,cdf,WNV cases
Solano,2024-07-31,2024-08-31,5,0.89012,cdf,WNV cases
Solano,2024-07-31,2024-08-31,6,0.89012,cdf,WNV cases
Solano,2024-07-31,2024-08-31,8,0.92162,cdf,WNV cases
Solano,2024-07-31,2024-08-31,10,0.94243,cdf,WNV cases
Solano,2024-07-31,2024-08-31,15,0.96721,cdf,WNV cases
Solano,2024-07-31,2024-08-31,200,1.0,cdf,WNV cases
Kern,2024-07-31,2024-08-31,0,0.68364,cdf,WNV cases
Kern,2024-07-31,2024-08-31,1,0.68364,cdf,WNV cases
Kern,2024-07-31,2024-08-31,2,0.78971,cdf,WNV cases
Kern,2024-07-31,2024-08-31,3,0.84499,cdf,WNV cases
Kern,2024-07-31,2024-08-31,4,0.88045,cdf,WNV cases
Kern,2024-07-31,2024-08-31,5,0.90537,cdf,WNV cases
Kern,2024-07-31,2024-08-31,6,0.92383,cdf,WNV cases
Kern,2024-07-31,2024-08-31,8,0.94897,cdf,WNV cases
Kern,2024-07-31,2024-08-31,10,0.96476,cdf,WNV cases
Kern,2024-07-31,2024-08-31,15,0.98225,cdf,WNV cases
Kern,2024-07-31,2024-08-31,200,1.0,cdf,WNV cases
Orange,2024-07-31,2024-08-31,0,0.73128,cdf,WNV cases
Orange,2024-07-31,2024-08-31,1,0.92156,cdf,WNV cases
Orange,2024-07-31,2024-08-31,2,0.9672,cdf,WNV cases
Orange,2024-07-31,2024-08-31,3,0.9848,cdf,WNV cases
Orange,2024-07-31,2024-08-31,4,0.99257,cdf,WNV cases
Orange,2024-07-31,2024-08-31,5,0.99625,cdf,WNV cases
Orange,2024-07-31,2024-08-31,6,0.99806,cdf,WNV cases
Orange,2024-07-31,2024-08-31,8,0.99956,cdf,WNV cases
Orange,2024-07-31,2024-08-31,10,0.99987,cdf,WNV cases
Orange,2024-07-31,2024-08-31,15,1.0,cdf,WNV cases
Orange,2024-07-31,2024-08-31,200,1.0,cdf,WNV cases
Tulare,2024-07-31,2024-08-31,0,0.56991,cdf,WNV cases
Tulare,2024-07-31,2024-08-31,1,0.56991,cdf,WNV cases
Tulare,2024-07-31,2024-08-31,2,0.56991,cdf,WNV cases
Tulare,2024-07-31,2024-08-31,3,0.66585,cdf,WNV cases
Tulare,2024-07-31,2024-08-31,4,0.66585,cdf,WNV cases
Tulare,2024-07-31,2024-08-31,5,0.71983,cdf,WNV cases
Tulare,2024-07-31,2024-08-31,6,0.71983,cdf,WNV cases
Tulare,2024-07-31,2024-08-31,8,0.75734,cdf,WNV cases
Tulare,2024-07-31,2024-08-31,10,0.786,cdf,WNV cases
Tulare,2024-07-31,2024-08-31,15,0.84388,cdf,WNV cases
Tulare,2024-07-31,2024-08-31,200,1.0,cdf,WNV cases
Los Angeles,2024-07-31,2024-08-31,0,0.37618,cdf,WNV cases
Los Angeles,2024-07-31,2024-08-31,1,0.6025,cdf,WNV cases
Los Angeles,2024-07-31,2024-08-31,2,0.68067,cdf,WNV cases
Los Angeles,2024-07-31,2024-08-31,3,0.72955,cdf,WNV cases
Los Angeles,2024-07-31,2024-08-31,4,0.76549,cdf,WNV cases
Los Angeles,2024-07-31,2024-08-31,5,0.79143,cdf,WNV cases
Los Angeles,2024-07-31,2024-08-31,6,0.81552,cdf,WNV cases
Los Angeles,2024-07-31,2024-08-31,8,0.85378,cdf,WNV cases
Los Angeles,2024-07-31,2024-08-31,10,0.88215,cdf,WNV cases
Los Angeles,2024-07-31,2024-08-31,15,0.93488,cdf,WNV cases
Los Angeles,2024-07-31,2024-08-31,200,1.0,cdf,WNV cases
Sacramento,2024-07-31,2024-08-31,0,0.42702,cdf,WNV cases
Sacramento,2024-07-31,2024-08-31,1,0.50112,cdf,WNV cases
Sacramento,2024-07-31,2024-08-31,2,0.57571,cdf,WNV cases
Sacramento,2024-07-31,2024-08-31,3,0.60028,cdf,WNV cases
Sacramento,2024-07-31,2024-08-31,4,0.63809,cdf,WNV cases
Sacramento,2024-07-31,2024-08-31,5,0.65337,cdf,WNV cases
Sacramento,2024-07-31,2024-08-31,6,0.67922,cdf,WNV cases
Sacramento,2024-07-31,2024-08-31,8,0.71019,cdf,WNV cases
Sacramento,2024-07-31,2024-08-31,10,0.73494,cdf,WNV cases
Sacramento,2024-07-31,2024-08-31,15,0.78386,cdf,WNV cases
Sacramento,2024-07-31,2024-08-31,200,1.0,cdf,WNV cases
Merced,2024-07-31,2024-09-30,0,0.61405,cdf,WNV cases
Merced,2024-07-31,2024-09-30,1,0.61405,cdf,WNV cases
Merced,2024-07-31,2024-09-30,2,0.61405,cdf,WNV cases
Merced,2024-07-31,2024-09-30,3,0.61405,cdf,WNV cases
Merced,2024-07-31,2024-09-30,4,0.71492,cdf,WNV cases
Merced,2024-07-31,2024-09-30,5,0.71492,cdf,WNV cases
Merced,2024-07-31,2024-09-30,6,0.71492,cdf,WNV cases
Merced,2024-07-31,2024-09-30,8,0.77054,cdf,WNV cases
Merced,2024-07-31,2024-09-30,10,0.77054,cdf,WNV cases
Merced,2024-07-31,2024-09-30,15,0.83658,cdf,WNV cases
Merced,2024-07-31,2024-09-30,200,1.0,cdf,WNV cases
Placer,2024-07-31,2024-09-30,0,0.65982,cdf,WNV cases
Placer,2024-07-31,2024-09-30,1,0.65982,cdf,WNV cases
Placer,2024-07-31,2024-09-30,2,0.65982,cdf,WNV cases
