location,origin_date,target_date,output_type_id,value,output_type,target
Merced,2024-05-31,2024-06-30,0,0.62134,cdf,WNV cases
Merced,2024-05-31,2024-06-30,1,0.62134,cdf,WNV cases
Merced,2024-05-31,2024-06-30,2,0.62134,cdf,WNV cases
Merced,2024-05-31,2024-06-30,3,0.62134,cdf,WNV cases
Merced,2024-05-31,2024-06-30,4,0.75876,cdf,WNV cases
Merced,2024-05-31,2024-06-30,5,0.75876,cdf,WNV cases
Merced,2024-05-31,2024-06-30,6,0.75876,cdf,WNV cases
Merced,2024-05-31,2024-06-30,8,0.83132,cdf,WNV cases
Merced,2024-05-31,2024-06-30,10,0.83132,cdf,WNV cases
Merced,2024-05-31,2024-06-30,15,0.90787,cdf,WNV cases
Merced,2024-05-31,2024-06-30,200,1.0,cdf,WNV cases
Placer,2024-05-31,2024-06-30,0,0.62118,cdf,WNV cases
Placer,2024-05-31,2024-06-30,1,0.62118,cdf,WNV cases
Placer,2024-05-31,2024-06-30,2,0.62118,cdf,WNV cases
Placer,2024-05-31,2024-06-30,3,0.75864,cdf,WNV cases
Placer,2024-05-31,2024-06-30,4,0.75864,cdf,WNV cases
Placer,2024-05-31,2024-06-30,5,0.83118,cdf,WNV cases
Placer,2024-05-31,2024-06-30,6,0.83118,cdf,WNV cases
Placer,2024-05-31,2024-06-30,8,0.87684,cdf,WNV cases
Placer,2024-05-31,2024-06-30,10,0.90786,cdf,WNV cases
Placer,2024-05-31,2024-06-30,15,0.94601,cdf,WNV cases
Placer,2024-05-31,2024-06-30,200,1.0,cdf,WNV cases
Fresno,2024-05-31,2024-06-30,0,0.62136,cdf,WNV cases
Fresno,2024-05-31,2024-06-30,1,0.75871,cdf,WNV cases
Fresno,2024-05-31,2024-06-30,2,0.83116,cdf,WNV cases
Fresno,2024-05-31,2024-06-30,3,0.87675,cdf,WNV cases
Fresno,2024-05-31,2024-06-30,4,0.90786,cdf,WNV cases
Fresno,2024-05-31,2024-06-30,5,0.92991,cdf,WNV cases
Fresno,2024-05-31,2024-06-30,6,0.94607,cdf,WNV cases
Fresno,2024-05-31,2024-06-30,8,0.96723,cdf,WNV cases
Fresno,2024-05-31,2024-06-30,10,0.9796,cdf,WNV cases
Fresno,2024-05-31,2024-06-30,15,0.99337,cdf,WNV cases
Fresno,2024-05-31,2024-06-30,200,1.0,cdf,WNV cases
Riverside,2024-05-31,2024-06-30,0,0.62114,cdf,WNV cases
